5,1.23963333333333
5,1.45936666666667
5,1.85626666666667
5,2.27196666666667
5,2.75446666666667
5,5.40266666666667
5,5.413
5,6.45423333333333
5,6.90313333333333
5,7.5341
5,7.8827
5,7.945
5,8.00856666666667
5,8.02753333333333
5,8.05326666666667
5,8.12966666666667
5,8.16453333333333
5,8.43463333333333
5,8.52833333333333
5,8.5524
5,8.67976666666667
5,8.6873
5,8.79676666666667
5,8.8105
5,8.82533333333333
5,8.8682
5,8.93566666666667
5,8.95866666666667
5,9.00636666666667
5,9.06073333333333
5,9.08946666666667
5,9.1176
5,9.1493
5,9.1593
5,9.31846666666667
5,9.382
5,9.42923333333333
5,9.4427
5,9.4946
5,9.55326666666667
5,9.56243333333333
5,9.57536666666667
5,9.58023333333333
5,9.5958
5,9.60276666666667
5,9.6089
5,9.6164
5,9.6211
5,9.62776666666667
5,9.6373
5,9.6434
5,9.65156666666667
5,9.65583333333333
5,9.66236666666667
5,9.6737
5,9.6812
5,9.68746666666667
5,9.70203333333333
5,9.7275
5,9.7501
5,9.78383333333333
5,9.7907
5,9.8068
5,9.81353333333333
5,9.8475
5,9.87376666666667
5,9.9307
5,9.9581
5,9.97596666666667
5,10.2144333333333
5,10.2372333333333
5,10.2555333333333
5,16.9660333333333
5,17.0594666666667
5,17.1716
5,17.1927666666667
5,17.3539333333333
5,18.5617666666667
5,19.8916333333333
5,20.049
5,20.1787
5,22.5078666666667
5,22.5995333333333
5,22.7648333333333
5,22.7825
5,22.8207666666667
5,24.0723666666667
5,24.831
5,25.1198
5,25.1786333333333
5,25.1989333333333
5,25.2585
5,30.4527333333333
5,30.4697666666667
5,30.4766333333333
5,30.4857
5,30.4957333333333
5,30.5125666666667
5,30.5193
5,30.5341
5,30.5541333333333
5,30.5604333333333
5,30.5721333333333
5,30.5762666666667
5,30.6046
5,30.6226333333333
5,30.6698333333333
5,30.6818333333333
5,30.6864333333333
5,30.7079333333333
5,30.7207333333333
5,30.7312333333333
5,30.7497
5,30.7543333333333
5,30.7596
5,30.7787333333333
5,30.7954333333333
5,30.8080666666667
5,30.8157333333333
5,30.8336666666667
5,30.8447333333333
5,30.8486333333333
5,30.8562666666667
5,30.8604
5,30.8672
5,30.8790333333333
5,30.8835
5,30.8912666666667
5,30.9077
5,30.9377
5,30.9477333333333
5,30.9684333333333
5,30.9741333333333
5,30.9867333333333
5,31.0034666666667
5,31.0141333333333
5,31.0453333333333
5,31.0637666666667
5,31.0859333333333
5,31.5619333333333
5,33.9856666666667
5,34.7424666666667
5,35.1316666666667
5,38.5196333333333
5,38.5644333333333
5,38.6446333333333
5,38.6746333333333
5,38.6809
5,38.6888333333333
5,38.7157333333333
5,38.7207333333333
5,38.7388
5,38.7635666666667
5,38.7901666666667
5,38.8987333333333
5,38.9726333333333
5,39.1169333333333
5,39.3563
5,39.3690333333333
5,39.3799
5,39.3882
5,39.4544333333333
5,39.4875333333333
5,39.9069
5,40.0314333333333
5,40.0568
5,40.1069
5,40.1431
5,40.2107666666667
5,40.2299333333333
5,40.2663333333333
5,40.2782333333333
5,40.3158666666667
5,40.3239333333333
5,40.3296
5,40.3447
5,40.3555
5,40.3848
5,40.3906
5,40.4054666666667
5,40.4268
5,40.4456333333333
5,40.4532333333333
5,40.4581333333333
5,40.4738333333333
5,40.4856666666667
5,40.5085
5,40.5281
5,40.5343333333333
5,40.5573666666667
5,40.5905666666667
5,40.6022333333333
5,40.6247666666667
5,40.6274333333333
5,40.6328
5,40.6366333333333
5,40.644
5,40.6513666666667
5,40.6629
5,40.6678
5,40.6713333333333
5,40.6833
5,40.6946
5,40.7946
5,40.9198
5,40.9939666666667
5,41.2137333333333
5,46.2004333333333
5,46.9784333333333
5,47.0463666666667
5,47.1556333333333
5,47.2113666666667
5,47.2324666666667
5,47.2545666666667
5,47.3044
5,47.3617333333333
5,47.4181666666667
5,47.4270333333333
5,47.4394666666667
5,47.4676666666667
5,47.4856333333333
5,47.7020666666667
5,47.776
5,47.8125666666667
5,47.8524
5,47.8718666666667
5,47.9101
5,48.0060666666667
