ClusterID,Channel,UnitType,UnitArea
4,5,mua,Undefined
6,9,mua,Undefined
7,8,mua,Undefined
14,10,good,Undefined
18,9,mua,Undefined
23,11,mua,Undefined
25,191,mua,HCX
28,15,mua,TH
29,14,mua,Undefined
35,17,mua,TH
41,22,good,TH
49,21,mua,TH
53,27,mua,TH
54,28,mua,TH
55,26,good,TH
58,11,mua,Undefined
59,27,mua,TH
64,32,mua,TH
65,31,good,TH
69,31,mua,TH
73,29,good,TH
75,31,good,TH
83,36,good,TH
87,257,mua,Undefined
98,43,good,TH
100,43,mua,TH
103,48,good,TH
104,45,good,TH
109,47,good,TH
114,49,mua,TH
115,52,mua,TH
116,50,mua,TH
119,51,mua,TH
125,60,mua,TH
129,282,mua,Undefined
133,365,mua,Undefined
140,67,mua,Undefined
143,67,mua,Undefined
144,287,mua,Undefined
148,70,good,Undefined
149,245,mua,Undefined
152,71,good,Undefined
160,79,mua,Undefined
165,83,good,Undefined
168,82,good,Undefined
176,90,mua,Undefined
186,94,mua,Undefined
193,347,mua,Undefined
198,101,mua,Undefined
199,108,mua,Undefined
201,362,mua,Undefined
202,105,mua,Undefined
203,265,mua,Undefined
204,352,mua,Undefined
205,105,mua,Undefined
207,125,mua,HCX
208,110,good,Undefined
209,365,mua,Undefined
213,113,good,Undefined
214,113,mua,Undefined
215,119,mua,HCX
216,345,mua,Undefined
217,118,good,HCX
219,362,mua,Undefined
225,123,good,HCX
226,123,mua,HCX
229,124,good,HCX
234,86,mua,Undefined
237,126,mua,HCX
240,126,mua,HCX
243,131,mua,HCX
247,351,mua,Undefined
248,131,mua,HCX
249,197,mua,HCX
251,287,mua,Undefined
254,138,mua,HCX
257,362,mua,Undefined
259,143,mua,HCX
261,205,mua,HCX
262,148,mua,HCX
263,148,mua,HCX
265,147,mua,HCX
266,257,mua,Undefined
267,149,mua,HCX
270,152,mua,HCX
272,87,mua,Undefined
273,87,mua,Undefined
275,340,mua,Undefined
276,290,mua,Undefined
279,277,mua,Undefined
284,173,mua,HCX
289,8,mua,Undefined
290,177,mua,HCX
292,86,mua,Undefined
293,42,mua,TH
294,183,mua,HCX
295,183,mua,HCX
297,87,mua,Undefined
298,184,mua,HCX
299,184,mua,HCX
301,186,mua,HCX
302,187,mua,HCX
303,285,mua,Undefined
304,185,good,HCX
308,197,mua,HCX
309,326,mua,Undefined
310,194,mua,HCX
313,197,mua,HCX
314,201,mua,HCX
315,198,mua,HCX
317,196,mua,HCX
318,199,mua,HCX
325,337,mua,Undefined
326,39,mua,TH
327,203,mua,HCX
329,203,mua,HCX
331,202,mua,HCX
332,201,good,HCX
337,332,mua,Undefined
338,202,mua,HCX
344,45,mua,TH
347,173,mua,HCX
350,220,mua,HCX
351,217,good,HCX
353,364,mua,Undefined
354,216,mua,HCX
356,130,mua,HCX
358,337,mua,Undefined
362,42,mua,TH
363,221,mua,HCX
364,220,mua,HCX
365,226,good,HCX
366,225,mua,HCX
367,225,mua,HCX
368,351,mua,Undefined
369,225,mua,HCX
370,351,mua,Undefined
371,228,mua,HCX
372,235,mua,Undefined
373,228,mua,HCX
374,322,mua,Undefined
375,232,mua,Undefined
376,232,mua,Undefined
378,287,mua,Undefined
380,257,mua,Undefined
381,357,mua,Undefined
382,349,mua,Undefined
383,240,mua,Undefined
384,70,mua,Undefined
385,45,mua,TH
386,347,mua,Undefined
387,363,mua,Undefined
388,48,mua,TH
389,341,mua,Undefined
390,45,mua,TH
391,250,mua,Undefined
392,83,mua,Undefined
393,345,mua,Undefined
394,31,mua,TH
395,262,mua,Undefined
396,255,mua,Undefined
397,341,mua,Undefined
398,290,mua,Undefined
399,257,mua,Undefined
401,86,mua,Undefined
402,349,mua,Undefined
404,326,mua,Undefined
407,264,mua,Undefined
409,40,mua,TH
410,362,mua,Undefined
411,362,mua,Undefined
412,268,mua,Undefined
414,262,mua,Undefined
417,202,mua,HCX
418,262,mua,Undefined
420,275,mua,Undefined
421,352,mua,Undefined
423,345,mua,Undefined
425,34,mua,TH
427,279,mua,Undefined
428,276,mua,Undefined
429,277,mua,Undefined
430,49,mua,TH
431,281,mua,Undefined
433,283,mua,Undefined
434,91,mua,Undefined
435,282,mua,Undefined
436,282,mua,Undefined
438,46,mua,TH
439,286,mua,Undefined
440,286,mua,Undefined
442,70,mua,Undefined
445,326,mua,Undefined
446,288,mua,Undefined
447,38,mua,TH
448,291,mua,Undefined
449,289,mua,Undefined
450,365,mua,Undefined
451,291,mua,Undefined
455,292,mua,Undefined
456,294,mua,Undefined
457,95,mua,Undefined
458,91,mua,Undefined
459,294,mua,Undefined
462,296,mua,Undefined
463,298,mua,Undefined
464,33,mua,TH
466,297,mua,Undefined
468,336,mua,Undefined
469,303,mua,Undefined
470,303,mua,Undefined
471,301,mua,Undefined
472,300,mua,Undefined
473,300,mua,Undefined
474,42,mua,TH
475,302,mua,Undefined
477,123,mua,HCX
479,306,mua,Undefined
480,204,mua,HCX
481,341,mua,Undefined
483,87,mua,Undefined
484,309,mua,Undefined
