ClusterID,Channel,UnitType,UnitArea
1,163,mua,PFC
3,3,mua,PFC
4,7,good,PFC
5,5,good,PFC
6,5,mua,PFC
7,8,mua,PFC
8,4,mua,PFC
9,5,mua,PFC
11,5,good,PFC
12,7,mua,PFC
13,8,good,PFC
14,8,good,PFC
15,5,good,PFC
16,8,mua,PFC
17,12,good,PFC
18,12,good,PFC
19,11,mua,PFC
20,9,good,PFC
22,9,good,PFC
23,9,good,PFC
24,7,good,PFC
25,9,mua,PFC
27,15,good,PFC
28,16,mua,PFC
29,14,good,PFC
33,16,mua,PFC
42,16,mua,PFC
43,13,mua,PFC
46,18,good,PFC
47,20,mua,PFC
51,20,good,PFC
52,18,good,PFC
54,18,mua,PFC
55,17,good,PFC
56,20,mua,PFC
58,24,good,PFC
59,23,mua,PFC
60,21,good,PFC
64,21,good,PFC
70,25,mua,PFC
71,25,mua,PFC
73,167,mua,PFC
74,28,good,PFC
78,28,mua,PFC
80,32,good,PFC
82,31,good,PFC
83,26,mua,PFC
84,32,good,PFC
85,32,good,PFC
88,32,mua,PFC
89,30,good,PFC
90,31,good,PFC
91,29,good,PFC
97,36,mua,PFC
98,35,good,PFC
100,35,good,PFC
103,33,good,PFC
111,40,mua,PFC
113,40,good,PFC
114,44,mua,PFC
121,37,good,PFC
123,44,good,PFC
126,41,mua,PFC
127,44,mua,PFC
128,44,mua,PFC
136,41,good,PFC
137,44,good,PFC
138,45,mua,PFC
140,48,good,PFC
143,48,mua,PFC
145,48,good,PFC
149,48,good,PFC
151,48,good,PFC
153,45,good,PFC
154,49,good,PFC
156,51,good,PFC
157,51,good,PFC
158,51,good,PFC
159,51,good,PFC
160,48,good,PFC
161,49,good,PFC
163,50,good,PFC
164,56,good,PFC
165,49,good,PFC
167,49,good,PFC
168,52,good,PFC
169,56,mua,PFC
171,58,good,PFC
172,53,good,PFC
173,56,good,PFC
174,53,good,PFC
176,56,good,PFC
179,60,good,PFC
181,60,mua,PFC
182,60,good,PFC
186,59,good,PFC
189,64,good,PFC
192,64,mua,PFC
193,57,good,PFC
194,61,good,PFC
196,61,good,PFC
201,61,good,PFC
202,64,good,PFC
203,64,good,PFC
204,61,good,PFC
208,68,mua,PFC
209,68,good,PFC
211,68,good,PFC
213,66,good,PFC
214,67,mua,PFC
215,68,good,PFC
217,67,good,PFC
219,66,good,PFC
222,68,good,PFC
223,65,mua,PFC
224,72,good,PFC
227,71,mua,PFC
229,72,good,PFC
230,70,mua,PFC
240,69,mua,PFC
241,72,mua,PFC
244,75,good,PFC
245,74,mua,PFC
247,75,mua,PFC
248,75,good,PFC
249,76,mua,PFC
252,76,mua,PFC
254,76,good,PFC
256,75,good,PFC
257,74,good,PFC
258,73,good,PFC
259,76,good,PFC
260,71,mua,PFC
262,77,mua,PFC
264,79,mua,PFC
269,76,good,PFC
271,77,good,PFC
274,83,good,PFC
275,83,good,PFC
276,83,good,PFC
277,79,mua,PFC
278,83,good,PFC
280,80,good,PFC
281,83,good,PFC
282,85,good,PFC
283,85,good,PFC
285,87,good,PFC
287,84,good,PFC
288,85,good,PFC
291,87,mua,PFC
293,84,good,PFC
294,85,good,PFC
295,87,good,PFC
296,91,good,PFC
301,91,good,PFC
305,91,good,PFC
306,91,good,PFC
307,88,good,PFC
308,89,good,PFC
313,92,good,PFC
314,95,mua,PFC
321,92,mua,PFC
322,95,good,PFC
325,96,good,PFC
326,98,mua,PFC
330,96,mua,PFC
331,99,good,PFC
332,98,good,PFC
333,103,good,PFC
334,98,good,PFC
335,103,good,PFC
336,99,mua,PFC
338,102,good,PFC
342,102,good,PFC
