ClusterID,Channel,UnitType,UnitArea
0,1,good,Undefined
1,3,good,Undefined
2,2,good,Undefined
3,4,good,Undefined
5,3,mua,Undefined
7,1,good,Undefined
9,97,good,TH
10,36,mua,Undefined
11,5,good,Undefined
15,5,good,Undefined
16,8,good,Undefined
17,9,good,Undefined
21,12,good,Undefined
24,12,good,Undefined
25,10,good,Undefined
29,13,mua,Undefined
30,16,good,Undefined
32,16,good,Undefined
34,14,good,Undefined
35,13,good,Undefined
37,16,good,Undefined
38,16,good,Undefined
39,16,good,Undefined
41,19,good,Undefined
42,19,good,Undefined
45,20,good,Undefined
46,21,good,Undefined
47,22,good,Undefined
48,26,good,Undefined
49,24,good,Undefined
50,24,good,Undefined
51,21,mua,Undefined
52,24,good,Undefined
54,27,mua,Undefined
55,28,good,Undefined
56,27,mua,Undefined
57,28,good,Undefined
58,25,good,Undefined
59,26,good,Undefined
60,26,good,Undefined
61,31,good,Undefined
63,32,good,Undefined
64,32,mua,Undefined
65,32,good,Undefined
68,29,good,Undefined
69,32,good,Undefined
70,35,good,Undefined
73,34,good,Undefined
75,35,good,Undefined
77,34,good,Undefined
78,39,good,Undefined
79,40,good,Undefined
81,40,good,Undefined
84,37,good,Undefined
85,40,mua,Undefined
86,40,mua,Undefined
90,46,good,Undefined
93,44,mua,Undefined
96,46,good,Undefined
97,41,good,Undefined
101,48,good,Undefined
105,48,good,Undefined
107,49,good,Undefined
108,50,good,Undefined
109,52,mua,TH
110,52,good,TH
113,49,good,Undefined
114,50,good,Undefined
117,56,good,TH
118,55,good,TH
119,56,good,TH
120,56,mua,TH
121,55,good,TH
124,54,good,TH
125,58,good,TH
127,57,good,TH
128,58,mua,TH
129,59,mua,TH
130,60,good,TH
133,59,good,TH
134,60,good,TH
136,63,good,TH
137,64,good,TH
138,61,good,TH
139,61,good,TH
142,64,good,TH
144,64,good,TH
145,61,good,TH
146,68,good,TH
147,67,good,TH
148,65,good,TH
150,68,good,TH
151,67,mua,TH
152,66,good,TH
153,65,good,TH
154,68,good,TH
155,69,mua,TH
156,72,good,TH
157,72,good,TH
158,69,mua,TH
159,72,mua,TH
160,69,good,TH
161,74,good,TH
162,73,good,TH
166,73,good,TH
167,73,good,TH
168,75,good,TH
169,79,good,TH
173,77,good,TH
174,79,good,TH
176,82,mua,TH
179,97,good,TH
182,84,good,TH
184,82,good,TH
185,81,mua,TH
186,84,mua,TH
192,87,good,TH
193,86,good,TH
194,85,good,TH
196,88,mua,TH
197,85,mua,TH
198,87,good,TH
199,86,good,TH
200,87,good,TH
203,88,mua,TH
204,85,good,TH
205,85,good,TH
207,92,good,TH
210,96,mua,TH
212,95,good,TH
213,93,good,TH
214,96,mua,TH
216,95,good,TH
218,93,good,TH
219,99,good,TH
220,98,good,TH
221,98,good,TH
222,97,good,TH
223,99,good,TH
224,98,good,TH
225,97,good,TH
