TimeStamp,Speed,EyeArea
0.0000,0.0000,NaN
0.0167,0.0000,530.3206
0.0333,0.0000,NaN
0.0500,0.0000,NaN
0.0667,0.0000,NaN
0.0833,0.0000,NaN
0.1000,0.0000,NaN
0.1167,0.0000,524.4361
0.1333,0.0000,NaN
0.1500,0.0000,NaN
0.1667,0.0000,NaN
0.1833,0.0000,525.7892
0.2000,0.0000,519.1523
0.2167,0.0000,518.5094
0.2333,0.0000,514.8331
0.2500,0.0000,514.7349
0.2667,0.0000,514.3217
0.2833,0.0000,499.2711
0.3000,0.0000,492.6168
0.3167,0.0000,495.1394
0.3333,0.0000,494.8185
0.3500,0.0000,492.6716
0.3667,0.0000,494.3002
0.3833,0.0000,494.8168
0.4000,0.0000,500.4532
0.4167,0.0000,496.5117
0.4333,0.0000,488.3660
0.4500,0.0000,492.5998
0.4667,0.0000,494.3633
0.4833,0.0000,490.3694
0.5000,0.0000,485.5361
0.5167,0.0000,481.7157
0.5333,0.0000,471.6834
0.5500,0.0000,464.3907
0.5667,0.0000,471.5141
0.5833,0.0000,473.0651
0.6000,0.0117,467.3889
0.6167,0.0604,466.8696
0.6333,0.1439,467.8116
0.6500,0.2579,461.6722
0.6667,0.3929,456.3426
0.6833,0.5144,460.7418
0.7000,0.5725,456.9640
0.7167,0.5442,453.0023
0.7333,0.4418,453.7878
0.7500,0.3045,451.1468
0.7667,0.1799,449.3529
0.7833,0.0896,452.3204
0.8000,0.0372,442.9207
0.8167,0.0092,441.5096
0.8333,0.0000,440.2718
0.8500,0.0000,438.0811
0.8667,0.0000,431.7351
0.8833,0.0000,427.8229
0.9000,0.0000,429.2937
0.9167,0.0000,417.8962
0.9333,0.0000,411.5202
0.9500,0.0000,416.7659
0.9667,0.0000,415.3090
0.9833,0.0000,413.8585
1.0000,0.0000,403.9902
1.0167,0.0000,402.7480
1.0333,0.0000,399.9580
1.0500,0.0000,391.6732
1.0667,0.0000,392.8347
1.0833,0.0080,394.0441
1.1000,0.0516,389.4707
1.1167,0.1354,394.9793
1.1333,0.2441,386.0508
1.1500,0.3885,387.6462
1.1667,0.5196,395.3000
1.1833,0.5946,393.0483
1.2000,0.5782,396.5751
1.2167,0.4758,397.9447
1.2333,0.3369,402.5155
1.2500,0.2005,392.2176
1.2667,0.1026,387.6521
1.2833,0.0433,394.7879
1.3000,0.0117,394.0429
1.3167,0.0000,388.8104
1.3333,0.0000,386.8668
1.3500,0.0000,385.0840
1.3667,0.0000,385.0113
1.3833,0.0000,389.6579
1.4000,0.0000,386.4684
1.4167,0.0000,376.7293
1.4333,0.0000,380.9946
1.4500,0.0000,380.0346
1.4667,0.0000,378.3868
1.4833,0.0044,376.8330
1.5000,0.0449,375.5990
1.5167,0.1319,370.7305
1.5333,0.2398,366.1945
1.5500,0.3956,360.7760
1.5667,0.5371,360.4433
1.5833,0.6294,360.2353
1.6000,0.6219,360.8893
1.6167,0.5202,358.0099
1.6333,0.3733,359.9937
1.6500,0.2253,356.3556
1.6667,0.1160,352.7123
1.6833,0.0498,349.7380
1.7000,0.0137,357.3289
1.7167,0.0000,353.7788
1.7333,0.0000,354.7059
1.7500,0.0000,349.4669
1.7667,0.0000,351.0219
1.7833,0.0000,343.8041
1.8000,0.0000,345.4514
1.8167,0.0000,341.3595
1.8333,0.0000,335.5814
1.8500,0.0000,328.2551
1.8667,0.0000,321.4368
1.8833,0.0000,327.2386
1.9000,0.0000,325.8817
1.9167,0.0000,323.6348
1.9333,0.0000,315.0506
1.9500,0.0000,313.5784
1.9667,0.0000,308.0316
1.9833,0.0000,302.8000
2.0000,0.0000,305.9572
2.0167,0.0000,307.6657
2.0333,0.0000,304.3569
2.0500,0.0338,302.5201
2.0667,0.1071,305.5590
2.0833,0.2068,309.9863
2.1000,0.3404,311.9274
2.1167,0.4846,305.9160
2.1333,0.5721,307.5120
2.1500,0.5772,310.1664
2.1667,0.4961,306.3926
2.1833,0.3669,302.9157
2.2000,0.2270,299.3927
2.2167,0.1168,301.4055
2.2333,0.0543,304.1740
2.2500,0.0170,301.6834
2.2667,0.0016,304.1028
2.2833,0.0000,301.6707
2.3000,0.0000,299.0410
2.3167,0.0000,305.3939
2.3333,0.0000,301.9534
2.3500,0.0000,299.0928
2.3667,0.0000,295.0026
2.3833,0.0000,292.2988
2.4000,0.0000,296.9477
2.4167,0.0000,299.2987
2.4333,0.0000,300.7227
2.4500,0.0000,298.4935
2.4667,0.0000,295.1941
2.4833,0.0000,296.6185
2.5000,0.0000,297.7111
2.5167,0.0000,300.7713
2.5333,0.0000,296.2899
2.5500,0.0000,298.9629
2.5667,0.0000,300.5937
2.5833,0.0000,300.4474
2.6000,0.0000,298.4698
2.6167,0.0000,296.6728
2.6333,0.0000,295.6481
2.6500,0.0000,300.5303
2.6667,0.0000,298.8842
2.6833,0.0000,306.1794
2.7000,0.0000,296.9042
2.7167,0.0000,298.9627
2.7333,0.0000,300.8992
2.7500,0.0000,298.2550
2.7667,0.0000,295.4146
2.7833,0.0000,294.9266
2.8000,0.0000,297.5937
2.8167,0.0263,298.4375
2.8333,0.0894,305.0993
2.8500,0.1849,306.2934
2.8667,0.3105,302.0325
2.8833,0.4464,306.9362
2.9000,0.5429,304.5490
2.9167,0.5675,307.3849
2.9333,0.5058,309.6587
2.9500,0.3889,309.4480
2.9667,0.2518,309.2063
2.9833,0.1372,307.6746
3.0000,0.0643,305.5284
3.0167,0.0224,307.1637
3.0333,0.0039,309.3491
3.0500,0.0000,311.9301
3.0667,0.0000,312.3563
3.0833,0.0000,309.8584
3.1000,0.0000,314.5091
3.1167,0.0000,312.4937
3.1333,0.0000,311.5319
3.1500,0.0000,312.6691
3.1667,0.0000,305.0914
3.1833,0.0000,296.4503
3.2000,0.0000,295.9802
3.2167,0.0000,298.7956
3.2333,0.0000,303.8913
3.2500,0.0000,307.5687
3.2667,0.0000,306.8143
3.2833,0.0000,303.0954
3.3000,0.0000,300.4280
3.3167,0.0000,302.5220
3.3333,0.0000,303.9389
3.3500,0.0000,305.0780
3.3667,0.0000,300.4662
3.3833,0.0000,295.7211
3.4000,0.0000,297.5224
3.4167,0.0000,298.4372
3.4333,0.0000,293.9245
3.4500,0.0000,292.7071
3.4667,0.0000,292.9147
3.4833,0.0000,293.2090
3.5000,0.0000,296.1500
3.5167,0.0000,296.5582
3.5333,0.0000,293.7498
3.5500,0.0000,290.9518
3.5667,0.0000,292.1410
3.5833,0.0000,292.7512
3.6000,0.0000,292.0580
3.6167,0.0000,292.8657
3.6333,0.0000,290.8111
3.6500,0.0000,289.3868
3.6667,0.0000,287.8526
3.6833,0.0000,288.5575
3.7000,0.0000,292.1973
3.7167,0.0000,292.3459
3.7333,0.0000,291.7044
3.7500,0.0000,292.5626
3.7667,0.0000,292.8230
3.7833,0.0000,292.5629
3.8000,0.0000,293.6875
3.8167,0.0000,295.7398
3.8333,0.0000,296.9706
3.8500,0.0000,294.5230
3.8667,0.0000,292.6387
3.8833,0.0000,292.6918
3.9000,0.0000,292.9436
3.9167,0.0000,294.4881
3.9333,0.0000,293.6400
3.9500,0.0000,287.8090
3.9667,0.0000,286.1802
3.9833,0.0000,291.1344
4.0000,0.0000,290.2602
4.0167,0.0000,285.3526
4.0333,0.0000,283.9997
4.0500,0.0000,284.2774
4.0667,0.0000,285.8889
4.0833,0.0000,287.2842
4.1000,0.0000,283.3165
4.1167,0.0000,284.8196
4.1333,0.0000,287.1245
4.1500,0.0000,287.0986
4.1667,0.0000,287.9373
4.1833,0.0000,283.8455
4.2000,0.0000,282.5220
4.2167,0.0000,280.9433
4.2333,0.0000,277.1180
4.2500,0.0000,273.0015
4.2667,0.0000,273.6894
4.2833,0.0000,279.1727
4.3000,0.0000,279.1132
4.3167,0.0000,277.1213
4.3333,0.0000,275.1700
4.3500,0.0000,277.9415
4.3667,0.0000,278.7293
4.3833,0.0000,277.7604
4.4000,0.0000,279.6927
4.4167,0.0000,280.2727
4.4333,0.0000,280.9432
4.4500,0.0000,282.7743
4.4667,0.0000,285.2541
4.4833,0.0000,284.6212
4.5000,0.0000,281.2743
4.5167,0.0000,277.2885
4.5333,0.0000,279.3031
4.5500,0.0000,282.1954
4.5667,0.0000,283.2262
4.5833,0.0000,286.6968
4.6000,0.0000,288.7179
4.6167,0.0000,287.6050
4.6333,0.0000,287.1952
4.6500,0.0000,289.4987
4.6667,0.0000,290.4333
4.6833,0.0000,288.0533
4.7000,0.0215,291.6923
4.7167,0.0824,291.3415
4.7333,0.1781,293.8835
4.7500,0.3090,296.4417
4.7667,0.4527,291.9004
4.7833,0.5675,289.2067
4.8000,0.6060,293.1920
4.8167,0.5500,298.1575
4.8333,0.4248,299.0471
4.8500,0.2794,298.9498
4.8667,0.1573,299.6093
4.8833,0.0761,299.5607
4.9000,0.0279,296.5672
4.9167,0.0054,296.4330
4.9333,0.0000,296.0114
4.9500,0.0000,291.8943
4.9667,0.0000,292.6913
4.9833,0.0000,295.9917
5.0000,0.0000,298.9451
5.0167,0.0000,297.5407
5.0333,0.0000,294.0092
5.0500,0.0000,291.9866
5.0667,0.0000,289.4867
5.0833,0.0000,289.9442
5.1000,0.0000,288.2142
5.1167,0.0000,287.9632
5.1333,0.0000,288.7511
5.1500,0.0000,289.8596
5.1667,0.0000,289.0258
5.1833,0.0000,289.1862
5.2000,0.0000,289.9137
5.2167,0.0000,285.7209
5.2333,0.0000,282.4284
5.2500,0.0000,282.6953
5.2667,0.0000,284.9433
5.2833,0.0000,287.9056
5.3000,0.0000,285.6587
5.3167,0.0000,279.6383
5.3333,0.0000,279.0506
5.3500,0.0000,283.8167
5.3667,0.0000,282.6917
5.3833,0.0000,283.7433
5.4000,0.0000,288.9896
5.4167,0.0000,290.8999
5.4333,0.0000,284.8970
5.4500,0.0000,286.7066
5.4667,0.0000,287.6535
5.4833,0.0000,288.0569
5.5000,0.0000,287.7739
5.5167,0.0000,286.5967
5.5333,0.0000,287.5014
5.5500,0.0000,284.8448
5.5667,0.0000,287.1118
5.5833,0.0000,292.1554
5.6000,0.0000,292.0532
5.6167,0.0000,291.9478
5.6333,0.0000,293.3626
5.6500,0.0000,292.8402
5.6667,0.0000,288.7176
5.6833,0.0000,288.6304
