ClusterID,Channel,UnitType,UnitArea
447,237,mua,Undefined
448,61,good,PFC
449,101,mua,PFC
450,9,mua,PFC
451,241,mua,Undefined
452,243,mua,Undefined
453,244,mua,Undefined
454,96,mua,PFC
455,246,mua,Undefined
456,245,good,Undefined
457,248,mua,Undefined
458,247,mua,Undefined
459,96,mua,PFC
460,249,good,Undefined
461,99,mua,PFC
462,250,mua,Undefined
463,79,mua,PFC
465,48,mua,PFC
467,336,mua,Undefined
471,60,mua,PFC
472,254,mua,Undefined
473,253,mua,Undefined
474,46,mua,PFC
475,20,mua,PFC
476,92,mua,PFC
477,259,mua,Undefined
478,89,mua,PFC
479,87,mua,PFC
480,63,mua,PFC
481,56,mua,PFC
482,262,mua,Undefined
483,264,mua,Undefined
484,20,mua,PFC
485,267,mua,Undefined
486,96,mua,PFC
487,104,mua,PFC
488,38,mua,PFC
489,324,mua,Undefined
490,156,mua,PFC
491,20,mua,PFC
492,46,mua,PFC
493,56,mua,PFC
495,54,mua,PFC
496,278,good,Undefined
497,79,mua,PFC
498,280,mua,Undefined
499,89,mua,PFC
500,41,mua,PFC
501,278,good,Undefined
502,140,mua,PFC
503,163,mua,PFC
504,281,mua,Undefined
507,64,mua,PFC
508,282,mua,Undefined
509,284,mua,Undefined
510,46,mua,PFC
511,65,mua,PFC
513,28,mua,PFC
514,285,mua,Undefined
515,62,mua,PFC
516,77,mua,PFC
517,286,mua,Undefined
518,287,mua,Undefined
519,88,mua,PFC
520,288,mua,Undefined
521,356,mua,Undefined
522,61,mua,PFC
523,20,mua,PFC
524,290,mua,Undefined
526,20,mua,PFC
527,85,mua,PFC
529,295,good,Undefined
530,293,good,Undefined
531,67,mua,PFC
532,20,mua,PFC
533,51,good,PFC
535,297,mua,Undefined
538,300,good,Undefined
540,53,mua,PFC
541,79,mua,PFC
543,301,mua,Undefined
544,303,mua,Undefined
545,304,good,Undefined
546,159,mua,PFC
547,56,mua,PFC
548,336,mua,Undefined
549,20,mua,PFC
552,305,mua,Undefined
553,307,mua,Undefined
556,309,mua,Undefined
557,311,mua,Undefined
558,39,mua,PFC
559,310,mua,Undefined
560,57,mua,PFC
561,103,mua,PFC
562,100,mua,PFC
564,106,mua,PFC
565,97,mua,PFC
566,320,mua,Undefined
567,107,mua,PFC
568,50,mua,PFC
569,152,mua,PFC
570,88,mua,PFC
571,324,mua,Undefined
572,323,mua,Undefined
573,324,mua,Undefined
574,328,mua,Undefined
575,327,mua,Undefined
576,111,mua,PFC
577,331,good,Undefined
578,57,mua,PFC
579,333,mua,Undefined
580,334,mua,Undefined
581,336,good,Undefined
582,89,good,PFC
583,335,mua,Undefined
584,43,mua,PFC
586,28,mua,PFC
589,36,mua,PFC
590,97,mua,PFC
591,339,mua,Undefined
593,344,mua,Undefined
594,86,mua,PFC
596,346,mua,Undefined
598,349,mua,Undefined
599,353,mua,Undefined
600,89,mua,PFC
601,69,mua,PFC
602,101,mua,PFC
603,46,mua,PFC
604,353,mua,Undefined
605,32,mua,PFC
606,96,mua,PFC
607,41,mua,PFC
608,107,mua,PFC
609,47,mua,PFC
610,358,mua,Undefined
611,360,mua,Undefined
612,144,mua,PFC
613,363,mua,Undefined
615,365,mua,Undefined
616,28,mua,PFC
617,109,mua,PFC
618,366,mua,Undefined
619,1,good,PFC
620,13,mua,PFC
621,7,good,PFC
622,7,mua,PFC
623,12,good,PFC
624,11,mua,PFC
625,16,mua,PFC
626,107,mua,PFC
627,22,good,PFC
628,19,good,PFC
629,20,good,PFC
630,24,good,PFC
631,30,mua,PFC
632,32,mua,PFC
633,38,good,PFC
634,34,mua,PFC
635,35,good,PFC
636,43,good,PFC
637,106,mua,PFC
638,44,good,PFC
639,140,mua,PFC
640,50,good,PFC
641,50,good,PFC
642,56,good,PFC
643,92,mua,PFC
644,54,good,PFC
645,60,good,PFC
646,57,mua,PFC
647,61,good,PFC
648,72,good,PFC
649,69,good,PFC
650,67,good,PFC
651,73,mua,PFC
652,77,good,PFC
653,84,good,PFC
654,85,mua,PFC
655,107,good,PFC
656,91,mua,PFC
657,108,mua,PFC
658,98,mua,PFC
659,93,mua,PFC
660,104,good,PFC
661,116,good,PFC
662,137,good,PFC
663,126,mua,PFC
664,101,mua,PFC
665,152,good,PFC
666,57,mua,PFC
667,169,mua,PFC
668,36,mua,PFC
669,194,mua,PFC
670,346,mua,Undefined
671,43,mua,PFC
672,20,mua,PFC
673,231,mua,Undefined
674,252,mua,Undefined
675,255,mua,Undefined
676,294,mua,Undefined
677,20,mua,PFC
678,295,mua,Undefined
679,298,mua,Undefined
680,308,mua,Undefined
681,20,mua,PFC
682,66,mua,PFC
