ClusterID,Channel,UnitType,UnitArea
0,4,good,TH
1,4,mua,TH
2,1,mua,TH
3,3,mua,TH
4,4,good,TH
5,3,mua,TH
6,5,good,TH
7,7,good,TH
8,5,good,TH
10,7,good,TH
12,6,good,TH
13,7,mua,TH
15,365,mua,VCX
16,12,mua,TH
17,9,good,TH
18,12,good,TH
19,9,mua,TH
21,9,good,TH
22,10,good,TH
23,16,good,TH
25,16,good,TH
26,16,good,TH
27,16,good,TH
28,16,good,TH
29,13,good,TH
30,37,good,TH
31,15,mua,TH
32,13,mua,TH
33,21,good,TH
34,17,good,TH
35,18,good,TH
36,20,good,TH
37,24,good,TH
38,24,good,TH
39,26,good,TH
42,21,good,TH
43,23,good,TH
44,28,good,TH
45,25,good,TH
47,28,mua,TH
48,25,good,TH
49,28,good,TH
50,28,good,TH
51,29,good,TH
52,26,good,TH
53,30,good,TH
54,32,good,TH
57,32,good,TH
58,33,good,TH
59,32,good,TH
60,29,good,TH
61,34,good,TH
62,36,good,TH
63,36,good,TH
64,33,good,TH
65,36,good,TH
66,35,good,TH
67,36,good,TH
68,34,mua,TH
69,33,good,TH
70,33,mua,TH
71,33,good,TH
72,33,good,TH
73,36,good,TH
74,40,mua,TH
75,39,good,TH
76,40,good,TH
77,39,good,TH
78,38,good,TH
79,40,good,TH
80,40,good,TH
81,40,good,TH
82,38,good,TH
83,37,good,TH
84,33,good,TH
85,37,good,TH
86,39,good,TH
87,41,good,TH
88,42,good,TH
89,44,mua,TH
90,41,good,TH
91,41,good,TH
92,41,good,TH
93,42,good,TH
94,44,good,TH
95,44,good,TH
96,47,good,TH
97,46,good,TH
99,48,good,TH
100,47,good,TH
102,45,good,TH
103,45,good,TH
104,355,mua,VCX
105,45,good,TH
106,49,good,TH
107,46,good,TH
108,48,good,TH
109,52,good,TH
110,52,good,TH
111,51,good,TH
112,52,good,TH
113,50,good,TH
114,52,good,TH
115,52,good,TH
116,52,good,TH
117,49,good,TH
118,49,good,TH
119,363,mua,VCX
120,49,good,TH
122,50,good,TH
123,52,good,TH
124,53,good,TH
125,53,good,TH
126,54,good,TH
127,54,good,TH
128,53,good,TH
129,53,mua,TH
130,56,mua,TH
131,53,good,TH
132,53,good,TH
133,55,good,TH
134,53,good,TH
135,56,good,TH
136,54,good,TH
137,60,good,TH
139,57,good,TH
141,60,good,TH
142,58,mua,TH
143,59,good,TH
144,60,good,TH
146,57,good,TH
147,60,good,TH
148,57,good,TH
149,60,good,TH
150,62,good,TH
151,60,good,TH
152,65,good,TH
154,63,good,TH
155,61,good,TH
158,64,mua,TH
159,64,good,TH
160,64,good,TH
161,62,good,TH
162,63,good,TH
163,61,mua,TH
164,61,good,TH
165,62,good,TH
166,61,good,TH
167,64,good,TH
168,64,good,TH
170,68,good,TH
171,67,good,TH
172,66,mua,TH
173,63,good,TH
174,68,good,TH
175,68,good,TH
177,68,good,TH
178,67,good,TH
179,65,good,TH
180,68,good,TH
181,65,good,TH
182,65,good,TH
183,68,good,TH
185,73,good,TH
186,71,mua,TH
187,69,good,TH
188,71,good,TH
189,72,good,TH
190,70,good,TH
191,69,mua,TH
192,76,good,TH
193,74,good,TH
194,365,mua,VCX
195,75,good,TH
196,75,mua,TH
197,73,good,TH
198,76,good,TH
199,77,good,TH
200,76,good,TH
201,76,good,TH
202,73,good,TH
203,73,good,TH
204,73,good,TH
205,73,good,TH
207,74,good,TH
208,77,good,TH
210,78,good,TH
212,80,mua,TH
213,78,mua,TH
214,77,good,TH
215,77,good,TH
217,80,mua,TH
218,83,good,TH
219,83,good,TH
220,83,mua,TH
221,83,good,TH
222,287,good,VCX
223,84,good,TH
224,81,good,TH
225,84,good,TH
226,84,good,TH
227,81,good,TH
228,81,good,TH
229,81,good,TH
230,82,good,TH
231,88,good,TH
232,88,good,TH
233,88,good,TH
234,88,good,TH
235,85,good,TH
237,87,mua,TH
238,87,good,TH
239,85,good,TH
240,85,good,TH
242,86,good,TH
243,92,good,TH
245,89,good,TH
246,92,good,TH
247,91,mua,TH
248,361,mua,VCX
249,33,good,TH
250,89,mua,TH
251,92,good,TH
252,90,good,TH
253,87,good,TH
255,365,mua,VCX
257,93,good,TH
258,93,mua,TH
259,365,mua,VCX
260,94,mua,TH
261,355,mua,VCX
263,287,mua,VCX
267,365,mua,VCX
268,364,mua,VCX
277,365,mua,VCX
278,362,mua,VCX
279,103,mua,Undefined
280,365,mua,VCX
281,115,mua,Undefined
282,363,mua,VCX
283,104,mua,Undefined
285,124,mua,HCX
286,365,mua,VCX
287,363,mua,VCX
289,364,mua,VCX
293,109,good,Undefined
295,112,good,Undefined
296,360,mua,VCX
301,116,good,Undefined
304,116,good,Undefined
306,287,mua,VCX
307,124,mua,HCX
309,120,good,Undefined
310,119,good,Undefined
311,124,good,HCX
312,120,good,Undefined
313,124,mua,HCX
315,120,good,Undefined
317,117,good,Undefined
318,120,good,Undefined
320,120,mua,Undefined
321,121,mua,HCX
322,119,good,Undefined
323,122,good,HCX
324,122,mua,HCX
325,123,good,HCX
326,122,good,HCX
327,128,good,HCX
328,124,good,HCX
329,122,mua,HCX
330,121,good,HCX
331,127,mua,HCX
333,126,mua,HCX
335,126,mua,HCX
336,125,mua,HCX
339,128,good,HCX
340,126,good,HCX
342,125,good,HCX
343,128,good,HCX
344,128,good,HCX
346,126,mua,HCX
347,125,good,HCX
349,129,good,HCX
350,130,mua,HCX
351,131,mua,HCX
356,132,good,HCX
357,132,mua,HCX
358,132,good,HCX
359,136,good,HCX
360,133,good,HCX
361,131,good,HCX
362,134,mua,HCX
363,136,good,HCX
364,133,mua,HCX
365,134,good,HCX
367,133,good,HCX
368,136,good,HCX
370,133,mua,HCX
371,136,mua,HCX
372,139,good,HCX
373,138,good,HCX
374,139,mua,HCX
376,137,good,HCX
377,140,mua,HCX
378,137,good,HCX
379,139,mua,HCX
380,137,good,HCX
383,137,good,HCX
384,140,good,HCX
385,140,mua,HCX
386,139,good,HCX
387,139,good,HCX
388,143,mua,HCX
389,142,mua,HCX
390,142,mua,HCX
391,143,mua,HCX
392,145,mua,HCX
393,143,mua,HCX
394,141,mua,HCX
396,143,mua,HCX
398,144,good,HCX
399,142,mua,HCX
400,143,good,HCX
401,144,mua,HCX
402,143,good,HCX
403,141,mua,HCX
404,144,good,HCX
407,148,mua,HCX
408,146,mua,HCX
410,146,mua,HCX
411,144,good,HCX
412,144,mua,HCX
413,146,mua,HCX
414,146,mua,HCX
415,144,mua,HCX
417,145,mua,HCX
418,147,mua,HCX
419,145,mua,HCX
420,153,mua,HCX
421,148,mua,HCX
422,149,mua,HCX
426,151,mua,HCX
429,149,mua,HCX
430,153,mua,HCX
431,155,mua,HCX
435,283,good,VCX
437,159,mua,HCX
438,140,mua,HCX
439,158,mua,HCX
441,158,good,HCX
445,163,mua,HCX
446,164,mua,HCX
448,361,mua,VCX
450,365,mua,VCX
451,167,mua,HCX
454,365,mua,VCX
455,172,mua,HCX
456,171,mua,HCX
457,176,mua,HCX
461,363,mua,VCX
464,363,mua,VCX
465,180,mua,HCX
466,179,mua,HCX
471,183,mua,HCX
472,181,mua,HCX
473,182,mua,HCX
476,183,good,HCX
477,363,mua,VCX
479,186,mua,HCX
481,187,mua,HCX
483,187,mua,HCX
486,184,mua,HCX
489,189,good,HCX
491,189,good,HCX
492,187,mua,HCX
493,188,mua,HCX
495,213,mua,HCX
496,192,good,HCX
497,193,mua,HCX
499,194,mua,HCX
