ClusterID,Channel,UnitType,UnitArea
226,131,mua,PFC
227,129,good,PFC
230,131,good,PFC
231,133,good,PFC
232,131,good,PFC
234,135,good,PFC
235,132,mua,PFC
236,134,mua,PFC
237,134,good,PFC
238,137,good,PFC
239,135,good,PFC
240,132,good,PFC
244,136,good,PFC
245,137,good,PFC
251,136,good,PFC
253,139,good,PFC
255,144,mua,PFC
256,143,good,PFC
258,142,good,PFC
260,142,good,PFC
263,143,good,PFC
265,144,good,PFC
266,147,good,PFC
268,147,good,PFC
269,146,good,PFC
270,144,mua,PFC
273,147,good,PFC
278,148,good,PFC
279,151,good,PFC
281,150,mua,PFC
289,149,mua,PFC
291,152,mua,PFC
292,152,good,PFC
293,152,mua,PFC
294,154,mua,PFC
295,148,good,PFC
297,150,good,PFC
302,155,good,PFC
303,152,good,PFC
304,156,good,PFC
305,156,good,PFC
306,158,mua,PFC
307,159,good,PFC
311,156,good,PFC
313,159,good,PFC
314,156,good,PFC
317,160,good,PFC
318,163,mua,PFC
319,167,good,PFC
320,160,good,PFC
321,163,good,PFC
322,163,good,PFC
325,167,mua,PFC
327,166,good,PFC
328,164,good,PFC
331,170,mua,PFC
332,168,good,PFC
333,166,good,PFC
334,167,good,PFC
335,171,mua,PFC
336,169,good,PFC
340,172,good,PFC
343,172,good,PFC
346,176,good,PFC
347,179,good,PFC
348,179,good,PFC
349,176,good,PFC
352,176,good,PFC
355,182,mua,PFC
357,183,good,PFC
359,183,good,PFC
360,186,good,PFC
361,185,mua,PFC
362,184,good,PFC
363,186,good,PFC
364,187,good,PFC
365,191,good,PFC
366,188,good,PFC
367,189,mua,PFC
368,190,good,PFC
369,190,good,PFC
370,187,good,PFC
371,191,good,PFC
372,191,mua,PFC
373,194,mua,PFC
375,197,mua,PFC
377,198,mua,PFC
378,198,good,PFC
379,200,good,PFC
380,196,good,PFC
382,197,mua,PFC
384,198,good,PFC
385,198,good,PFC
389,195,mua,PFC
391,201,good,PFC
392,199,mua,PFC
393,202,mua,PFC
394,197,mua,PFC
396,199,good,PFC
397,199,mua,PFC
398,202,mua,PFC
401,201,good,PFC
402,202,mua,PFC
403,201,good,PFC
404,202,good,PFC
405,202,good,PFC
406,203,good,PFC
408,203,good,PFC
409,206,good,PFC
411,205,good,PFC
415,203,good,PFC
416,206,good,PFC
417,203,good,PFC
418,203,good,PFC
420,206,good,PFC
421,206,mua,PFC
422,206,good,PFC
423,207,good,PFC
424,206,mua,PFC
425,211,good,PFC
426,206,good,PFC
427,216,good,PFC
428,213,good,PFC
429,215,good,PFC
430,224,good,PFC
431,206,mua,PFC
432,224,mua,PFC
433,226,mua,PFC
434,228,mua,PFC
435,223,good,PFC
436,228,mua,PFC
437,224,good,PFC
438,223,good,PFC
439,226,mua,PFC
440,228,mua,PFC
441,224,mua,PFC
442,225,mua,PFC
443,230,good,PFC
444,230,good,PFC
445,229,mua,PFC
446,230,good,PFC
448,236,good,Undefined
449,237,good,Undefined
450,236,good,Undefined
451,237,good,Undefined
453,238,mua,Undefined
454,240,good,Undefined
455,238,good,Undefined
456,240,good,Undefined
457,238,mua,Undefined
458,242,mua,Undefined
460,245,good,Undefined
461,249,mua,Undefined
464,253,good,Undefined
466,257,good,Undefined
467,256,mua,Undefined
468,206,good,PFC
470,261,good,Undefined
471,206,mua,PFC
472,261,good,Undefined
473,206,good,PFC
474,230,mua,PFC
477,206,good,PFC
479,230,good,PFC
482,275,mua,Undefined
484,135,mua,PFC
485,277,mua,Undefined
487,278,mua,Undefined
488,206,mua,PFC
491,282,mua,Undefined
492,206,mua,PFC
494,236,mua,Undefined
495,202,mua,PFC
496,202,mua,PFC
497,292,good,Undefined
499,292,mua,Undefined
500,294,mua,Undefined
501,206,mua,PFC
502,206,mua,PFC
504,297,good,Undefined
505,294,mua,Undefined
506,206,good,PFC
507,299,good,Undefined
508,304,mua,Undefined
509,303,mua,Undefined
510,206,mua,PFC
513,104,mua,PFC
514,307,mua,Undefined
517,137,mua,PFC
518,206,mua,PFC
520,206,mua,PFC
521,206,mua,PFC
522,316,mua,Undefined
523,315,mua,Undefined
525,108,mua,PFC
526,206,mua,PFC
527,314,mua,Undefined
529,220,good,PFC
531,318,mua,Undefined
532,202,mua,PFC
533,320,mua,Undefined
534,318,mua,Undefined
536,122,mua,PFC
537,202,mua,PFC
538,206,mua,PFC
540,7,mua,PFC
541,7,good,PFC
542,36,mua,PFC
543,43,good,PFC
544,53,good,PFC
545,54,mua,PFC
546,54,mua,PFC
547,65,good,PFC
548,63,good,PFC
549,61,good,PFC
550,70,good,PFC
551,74,good,PFC
552,72,good,PFC
553,75,good,PFC
554,78,good,PFC
555,79,good,PFC
556,83,good,PFC
557,92,good,PFC
558,96,good,PFC
559,99,good,PFC
560,107,good,PFC
561,100,good,PFC
562,102,good,PFC
563,103,good,PFC
564,104,good,PFC
565,108,good,PFC
566,107,good,PFC
567,111,good,PFC
568,112,good,PFC
569,118,good,PFC
570,118,good,PFC
571,134,good,PFC
572,124,good,PFC
573,141,mua,PFC
574,148,good,PFC
575,144,good,PFC
576,160,good,PFC
577,151,good,PFC
578,155,mua,PFC
579,157,good,PFC
580,152,good,PFC
581,164,good,PFC
582,164,mua,PFC
583,167,good,PFC
584,175,good,PFC
585,173,good,PFC
586,178,good,PFC
587,180,mua,PFC
588,180,good,PFC
589,204,mua,PFC
590,197,good,PFC
591,202,mua,PFC
592,206,mua,PFC
593,234,good,PFC
594,247,mua,Undefined
595,230,mua,PFC
596,230,mua,PFC
597,265,mua,Undefined
598,232,mua,PFC
