TimeStamp,Speed,EyeArea
0.0000,NaN,NaN
0.0167,0.0000,76.3950
0.0333,0.0000,76.4185
0.0500,0.0000,75.7607
0.0667,0.0000,74.9974
0.0833,0.0000,74.4939
0.1000,0.0000,74.0303
0.1167,0.0000,75.1420
0.1333,0.0000,76.5205
0.1500,0.0000,76.3863
0.1667,0.0000,76.0045
0.1833,0.0000,74.9596
0.2000,0.0000,73.8078
0.2167,0.0000,74.2460
0.2333,0.0000,74.9544
0.2500,0.0000,72.0633
0.2667,0.0000,68.5317
0.2833,0.0000,69.9162
0.3000,0.0000,72.1624
0.3167,0.0000,72.2642
0.3333,0.0000,71.9424
0.3500,0.0000,71.0116
0.3667,0.0000,69.9662
0.3833,0.0000,70.1234
0.4000,0.0000,70.5328
0.4167,0.0000,71.0721
0.4333,0.0000,71.6338
0.4500,0.0000,73.6218
0.4667,0.0000,75.8502
0.4833,0.0000,74.5932
0.5000,0.0000,72.7250
0.5167,0.0000,72.3886
0.5333,0.0000,72.3297
0.5500,0.0000,71.8674
0.5667,0.0000,71.3352
0.5833,0.0000,72.5777
0.6000,0.0000,74.1231
0.6167,0.0000,74.9872
0.6333,0.0000,75.7296
0.6500,0.0000,74.9553
0.6667,0.0000,73.9029
0.6833,0.0000,73.4845
0.7000,0.0000,73.1862
0.7167,0.0000,73.2308
0.7333,0.0000,73.3428
0.7500,0.0000,74.0313
0.7667,0.0000,74.8296
0.7833,0.0000,75.6011
0.8000,0.0000,76.3669
0.8167,0.0000,75.4657
0.8333,0.0000,74.2416
0.8500,0.0000,74.4518
0.8667,0.0000,74.9191
0.8833,0.0000,74.4844
0.9000,0.0000,73.8848
0.9167,0.0000,74.0056
0.9333,0.0000,74.2696
0.9500,0.0000,75.2274
0.9667,0.0000,76.3159
0.9833,0.0000,75.8110
1.0000,0.0000,74.9840
1.0167,0.0000,74.3703
1.0333,0.0000,73.8043
1.0500,0.0000,74.1086
1.0667,0.0000,74.6165
1.0833,0.0000,75.1676
1.1000,0.0000,75.7269
1.1167,0.0000,76.4927
1.1333,0.0000,77.3042
1.1500,0.0000,76.1472
1.1667,0.0000,74.5846
1.1833,0.0000,73.3667
1.2000,0.0000,72.2361
1.2167,0.0000,71.5924
1.2333,0.0000,71.0524
1.2500,0.0000,72.0439
1.2667,0.0000,73.3535
1.2833,0.0000,73.6349
1.3000,0.0000,73.6664
1.3167,0.0000,72.6446
1.3333,0.0000,71.3787
1.3500,0.0000,71.6828
1.3667,0.0000,72.3053
1.3833,0.0000,72.7970
1.4000,0.0000,73.2559
1.4167,0.0000,73.9051
1.4333,0.0000,74.5993
1.4500,0.0000,72.0212
1.4667,0.0000,68.7224
1.4833,0.0000,68.4214
1.5000,0.0000,68.8525
1.5167,0.0000,69.2573
1.5333,0.0000,69.6557
1.5500,0.0000,70.2769
1.5667,0.0000,70.9541
1.5833,0.0000,70.0773
1.6000,0.0000,68.8456
1.6167,0.0000,68.4987
1.6333,0.0000,68.3462
1.6500,0.0000,68.9024
1.6667,0.0000,69.6381
1.6833,0.0000,68.9812
1.7000,0.0000,68.0087
1.7167,0.0000,66.8831
1.7333,0.0000,65.7244
1.7500,0.0000,65.6394
1.7667,0.0000,65.8232
1.7833,0.0000,65.7936
1.8000,0.0000,65.7055
1.8167,0.0000,65.6658
1.8333,0.0000,65.6377
1.8500,0.0000,65.3986
1.8667,0.0000,65.1052
1.8833,0.0000,65.3786
1.9000,0.0000,65.7945
1.9167,0.0000,65.9035
1.9333,0.0000,65.9376
1.9500,0.0000,66.2025
1.9667,0.0000,66.5285
1.9833,0.0000,66.3990
2.0000,0.0000,66.1434
2.0167,0.0000,65.9105
2.0333,0.0000,65.6831
2.0500,0.0000,66.0416
2.0667,0.0000,66.5494
2.0833,0.0000,67.1149
2.1000,0.0000,67.6964
2.1167,0.0000,68.7910
2.1333,0.0000,70.0149
2.1500,0.0000,69.8659
2.1667,0.0000,69.3257
2.1833,0.0000,69.4565
2.2000,0.0000,69.7920
2.2167,0.0000,70.4315
2.2333,0.0000,71.1515
2.2500,0.0000,69.9843
2.2667,0.0000,68.2757
2.2833,0.0000,69.1575
2.3000,0.0000,70.7451
2.3167,0.0000,71.5220
2.3333,0.0000,72.0419
2.3500,0.0000,71.5966
2.3667,0.0000,70.8575
2.3833,0.0000,70.8805
2.4000,0.0000,71.1270
2.4167,0.0000,70.7976
2.4333,0.0000,70.3048
2.4500,0.0000,70.0068
2.4667,0.0000,69.7679
2.4833,0.0000,69.4434
2.5000,0.0000,69.0867
2.5167,0.0000,68.2951
2.5333,0.0000,67.3674
2.5500,0.0000,67.6992
2.5667,0.0000,68.4031
2.5833,0.0000,68.0815
2.6000,0.0000,67.3673
2.6167,0.0000,67.9974
2.6333,0.0000,69.0158
