ClusterID,Channel,UnitType,UnitArea
381,259,mua,Undefined
383,356,mua,Undefined
384,258,mua,Undefined
385,342,mua,Undefined
386,356,mua,Undefined
387,356,mua,Undefined
388,236,mua,Undefined
389,360,mua,Undefined
390,233,mua,Undefined
391,267,mua,Undefined
392,340,mua,Undefined
393,269,mua,Undefined
396,273,mua,Undefined
397,270,mua,Undefined
398,271,mua,Undefined
399,360,mua,Undefined
400,360,mua,Undefined
402,344,mua,Undefined
403,236,mua,Undefined
404,275,mua,Undefined
405,235,mua,Undefined
406,232,mua,Undefined
407,276,mua,Undefined
410,234,mua,Undefined
411,360,mua,Undefined
413,360,mua,Undefined
415,229,mua,Undefined
416,279,mua,Undefined
417,71,mua,PFC
418,353,mua,Undefined
419,360,mua,Undefined
420,283,mua,Undefined
421,363,mua,Undefined
422,362,mua,Undefined
424,362,mua,Undefined
425,353,mua,Undefined
426,261,mua,Undefined
427,362,mua,Undefined
428,360,mua,Undefined
429,307,mua,Undefined
430,303,mua,Undefined
431,300,mua,Undefined
433,360,mua,Undefined
434,360,mua,Undefined
435,308,mua,Undefined
436,360,mua,Undefined
437,291,mua,Undefined
438,303,mua,Undefined
439,303,mua,Undefined
440,360,mua,Undefined
441,297,mua,Undefined
442,310,mua,Undefined
443,306,mua,Undefined
444,304,mua,Undefined
445,304,mua,Undefined
446,308,mua,Undefined
447,322,mua,Undefined
448,303,mua,Undefined
449,328,mua,Undefined
450,300,mua,Undefined
451,300,mua,Undefined
452,301,mua,Undefined
453,360,mua,Undefined
454,304,mua,Undefined
456,307,mua,Undefined
457,303,mua,Undefined
458,360,mua,Undefined
459,360,mua,Undefined
460,316,mua,Undefined
462,308,mua,Undefined
463,319,mua,Undefined
464,308,mua,Undefined
465,306,mua,Undefined
466,360,mua,Undefined
467,309,mua,Undefined
468,315,mua,Undefined
469,308,mua,Undefined
470,311,mua,Undefined
471,315,mua,Undefined
472,317,mua,Undefined
473,312,mua,Undefined
474,360,mua,Undefined
475,360,mua,Undefined
476,319,mua,Undefined
477,325,mua,Undefined
479,323,mua,Undefined
480,329,mua,Undefined
481,360,mua,Undefined
483,360,mua,Undefined
484,362,mua,Undefined
486,360,mua,Undefined
487,331,mua,Undefined
488,360,good,Undefined
490,360,mua,Undefined
491,336,mua,Undefined
492,336,mua,Undefined
493,360,mua,Undefined
494,360,mua,Undefined
495,338,mua,Undefined
497,344,mua,Undefined
498,355,mua,Undefined
499,360,mua,Undefined
500,348,mua,Undefined
501,355,mua,Undefined
503,360,mua,Undefined
505,353,mua,Undefined
506,363,mua,Undefined
507,353,mua,Undefined
508,353,mua,Undefined
509,355,mua,Undefined
510,353,mua,Undefined
511,356,mua,Undefined
513,356,mua,Undefined
515,358,good,Undefined
516,356,mua,Undefined
517,360,good,Undefined
519,360,good,Undefined
520,360,mua,Undefined
521,360,good,Undefined
522,362,good,Undefined
523,360,good,Undefined
526,363,mua,Undefined
527,362,mua,Undefined
529,362,mua,Undefined
530,6,mua,PFC
531,23,good,PFC
532,17,mua,PFC
533,27,good,PFC
534,35,good,PFC
535,43,good,PFC
536,52,mua,PFC
537,65,good,PFC
538,85,good,PFC
539,76,good,PFC
540,70,mua,PFC
541,77,good,PFC
542,93,good,PFC
543,100,mua,PFC
544,88,mua,PFC
545,363,good,Undefined
546,114,good,PFC
547,168,mua,PFC
548,221,mua,PFC
549,338,mua,Undefined
550,342,mua,Undefined
551,261,mua,Undefined
552,344,mua,Undefined
553,362,mua,Undefined
554,360,mua,Undefined
555,360,mua,Undefined
556,332,mua,Undefined
557,360,mua,Undefined
558,360,mua,Undefined
559,356,mua,Undefined
560,362,mua,Undefined
