ClusterID,Channel,UnitType,UnitArea
377,176,good,PFC
379,173,mua,PFC
385,181,mua,PFC
386,180,good,PFC
398,183,mua,PFC
399,184,mua,PFC
400,181,mua,PFC
402,180,good,PFC
406,181,good,PFC
407,183,mua,PFC
409,185,mua,PFC
410,186,mua,PFC
411,185,mua,PFC
412,186,mua,PFC
413,185,good,PFC
416,189,mua,PFC
417,189,good,PFC
418,192,good,PFC
419,192,good,PFC
420,189,good,PFC
422,194,mua,PFC
423,194,mua,PFC
424,193,good,PFC
425,196,good,PFC
426,193,mua,PFC
427,196,good,PFC
428,200,mua,PFC
429,201,good,PFC
430,201,good,PFC
431,205,mua,PFC
432,207,mua,PFC
433,208,mua,PFC
434,205,mua,PFC
435,207,mua,PFC
436,212,mua,PFC
437,213,mua,PFC
438,214,mua,PFC
439,214,mua,PFC
440,215,mua,PFC
441,215,mua,PFC
442,213,mua,PFC
443,220,mua,PFC
444,220,mua,PFC
445,222,mua,PFC
446,222,mua,PFC
447,221,mua,PFC
448,223,mua,PFC
449,224,mua,PFC
450,221,mua,PFC
451,223,mua,PFC
452,358,mua,Undefined
453,225,mua,PFC
454,226,mua,PFC
455,226,mua,PFC
456,109,mua,PFC
457,167,mua,PFC
458,230,mua,Undefined
459,229,mua,Undefined
461,236,mua,Undefined
462,234,mua,Undefined
463,149,good,PFC
464,240,mua,Undefined
465,238,mua,Undefined
466,239,mua,Undefined
467,82,mua,PFC
468,236,mua,Undefined
469,236,mua,Undefined
470,12,mua,PFC
473,13,mua,PFC
474,246,mua,Undefined
475,248,mua,Undefined
476,80,mua,PFC
477,140,mua,PFC
478,236,mua,Undefined
480,250,mua,Undefined
481,250,mua,Undefined
482,82,good,PFC
483,236,mua,Undefined
484,67,mua,PFC
485,255,mua,Undefined
486,80,mua,PFC
487,120,mua,PFC
489,20,good,PFC
490,258,mua,Undefined
491,21,mua,PFC
492,179,mua,PFC
496,260,mua,Undefined
497,15,good,PFC
498,156,mua,PFC
499,263,mua,Undefined
500,119,mua,PFC
501,261,mua,Undefined
503,267,mua,Undefined
504,144,mua,PFC
505,84,mua,PFC
507,153,good,PFC
508,123,mua,PFC
509,271,mua,Undefined
511,269,mua,Undefined
513,8,mua,PFC
515,101,mua,PFC
517,275,mua,Undefined
518,279,mua,Undefined
519,123,mua,PFC
520,13,mua,PFC
521,283,mua,Undefined
523,280,good,Undefined
524,76,mua,PFC
525,122,mua,PFC
527,151,mua,PFC
528,287,mua,Undefined
529,291,mua,Undefined
530,288,mua,Undefined
532,156,mua,PFC
534,294,mua,Undefined
536,298,good,Undefined
538,298,good,Undefined
539,296,mua,Undefined
540,303,good,Undefined
541,236,mua,Undefined
543,302,mua,Undefined
544,301,mua,Undefined
545,300,mua,Undefined
546,301,mua,Undefined
547,119,mua,PFC
548,22,good,PFC
549,305,good,Undefined
550,305,mua,Undefined
551,309,mua,Undefined
552,16,mua,PFC
553,310,mua,Undefined
555,312,good,Undefined
556,313,good,Undefined
557,319,good,Undefined
559,322,mua,Undefined
561,175,mua,PFC
563,322,mua,Undefined
564,22,mua,PFC
565,321,mua,Undefined
566,320,good,Undefined
567,327,mua,Undefined
568,326,mua,Undefined
570,133,mua,PFC
571,95,good,PFC
572,324,mua,Undefined
573,175,mua,PFC
574,105,mua,PFC
575,163,mua,PFC
576,149,good,PFC
578,149,mua,PFC
580,338,mua,Undefined
581,339,mua,Undefined
582,336,mua,Undefined
584,342,mua,Undefined
585,343,mua,Undefined
586,340,mua,Undefined
588,120,mua,PFC
589,346,mua,Undefined
590,140,mua,PFC
591,347,mua,Undefined
592,122,mua,PFC
593,350,good,Undefined
594,350,good,Undefined
595,354,mua,Undefined
597,354,mua,Undefined
598,82,good,PFC
599,352,mua,Undefined
600,82,good,PFC
601,356,mua,Undefined
602,356,mua,Undefined
603,109,good,PFC
605,359,good,Undefined
606,80,mua,PFC
608,360,mua,Undefined
609,364,mua,Undefined
610,55,mua,PFC
611,366,mua,Undefined
612,365,good,Undefined
614,80,mua,PFC
616,12,mua,PFC
617,44,mua,PFC
618,105,good,PFC
620,15,mua,PFC
621,23,mua,PFC
622,21,good,PFC
623,28,good,PFC
624,33,good,PFC
625,37,good,PFC
626,37,good,PFC
627,48,good,PFC
628,61,good,PFC
629,45,good,PFC
630,54,good,PFC
631,57,good,PFC
632,65,good,PFC
633,73,good,PFC
634,76,good,PFC
635,82,good,PFC
636,93,good,PFC
637,91,good,PFC
638,92,good,PFC
639,91,good,PFC
640,96,good,PFC
641,98,good,PFC
642,102,good,PFC
643,109,good,PFC
644,97,good,PFC
645,105,good,PFC
646,111,good,PFC
647,120,good,PFC
648,121,mua,PFC
649,128,good,PFC
650,136,good,PFC
651,141,good,PFC
652,140,good,PFC
653,144,good,PFC
654,150,good,PFC
655,157,good,PFC
656,157,good,PFC
657,177,good,PFC
658,169,good,PFC
659,169,good,PFC
660,175,good,PFC
661,177,mua,PFC
662,177,good,PFC
663,180,good,PFC
664,180,good,PFC
665,184,good,PFC
666,369,mua,Undefined
667,189,mua,PFC
668,20,mua,PFC
669,247,mua,Undefined
670,253,mua,Undefined
671,62,mua,PFC
672,269,mua,Undefined
673,320,good,Undefined
674,335,mua,Undefined
675,337,mua,Undefined
676,371,good,Undefined
