ClusterID,Channel,UnitType,UnitArea
148,47,mua,PFC
149,48,good,PFC
150,48,good,PFC
151,46,good,PFC
152,48,good,PFC
153,48,good,PFC
154,45,good,PFC
155,47,good,PFC
156,46,good,PFC
157,79,mua,PFC
158,48,good,PFC
159,50,good,PFC
162,51,good,PFC
164,50,mua,PFC
166,52,mua,PFC
168,56,mua,PFC
171,54,good,PFC
172,60,good,PFC
173,56,mua,PFC
174,56,mua,PFC
175,53,good,PFC
176,59,good,PFC
177,57,good,PFC
178,60,mua,PFC
179,57,good,PFC
180,57,good,PFC
181,59,good,PFC
182,59,good,PFC
183,60,good,PFC
184,57,good,PFC
185,64,good,PFC
186,63,mua,PFC
187,64,good,PFC
190,63,good,PFC
191,64,mua,PFC
192,62,good,PFC
193,61,good,PFC
195,65,good,PFC
196,65,good,PFC
198,68,mua,PFC
199,66,good,PFC
200,68,good,PFC
202,68,good,PFC
203,65,good,PFC
204,71,good,PFC
205,69,good,PFC
206,69,mua,PFC
208,69,good,PFC
209,70,good,PFC
212,69,good,PFC
213,71,mua,PFC
214,72,good,PFC
215,70,good,PFC
216,71,good,PFC
217,69,mua,PFC
218,73,good,PFC
219,75,good,PFC
220,73,good,PFC
221,73,mua,PFC
222,74,good,PFC
224,75,good,PFC
226,79,good,PFC
228,76,good,PFC
229,76,mua,PFC
230,79,mua,PFC
231,81,mua,PFC
232,79,good,PFC
233,78,good,PFC
234,76,good,PFC
235,77,good,PFC
237,79,good,PFC
238,76,good,PFC
239,81,good,PFC
240,83,good,PFC
241,80,mua,PFC
243,82,good,PFC
245,82,good,PFC
248,80,good,PFC
249,83,mua,PFC
250,87,good,PFC
251,86,mua,PFC
252,86,good,PFC
253,87,good,PFC
254,85,good,PFC
255,89,good,PFC
256,87,good,PFC
257,84,good,PFC
258,84,good,PFC
259,87,mua,PFC
260,91,good,PFC
261,90,good,PFC
262,91,mua,PFC
264,88,good,PFC
265,91,good,PFC
266,88,good,PFC
269,95,good,PFC
270,95,good,PFC
272,94,mua,PFC
275,92,good,PFC
276,95,good,PFC
280,127,mua,PFC
281,99,good,PFC
282,99,good,PFC
284,98,good,PFC
285,96,mua,PFC
290,102,mua,PFC
292,103,mua,PFC
298,101,good,PFC
302,100,good,PFC
305,107,good,PFC
306,105,mua,PFC
307,106,good,PFC
308,104,good,PFC
310,110,mua,PFC
311,108,mua,PFC
312,110,good,PFC
313,109,good,PFC
315,108,good,PFC
316,111,good,PFC
317,108,mua,PFC
318,113,good,PFC
319,112,good,PFC
320,113,good,PFC
321,114,good,PFC
322,114,good,PFC
323,115,mua,PFC
324,112,mua,PFC
325,119,good,PFC
326,116,mua,PFC
327,119,mua,PFC
328,117,mua,PFC
329,116,mua,PFC
330,119,good,PFC
331,116,good,PFC
333,119,good,PFC
334,116,good,PFC
335,116,good,PFC
336,116,mua,PFC
337,123,good,PFC
338,123,mua,PFC
339,125,mua,PFC
340,120,mua,PFC
341,123,good,PFC
342,123,good,PFC
343,121,good,PFC
344,120,good,PFC
346,127,good,PFC
347,126,mua,PFC
348,126,mua,PFC
349,124,good,PFC
350,129,good,PFC
351,125,mua,PFC
352,125,good,PFC
354,127,good,PFC
355,131,good,PFC
358,135,mua,PFC
359,131,good,PFC
360,127,good,PFC
362,139,good,PFC
363,132,good,PFC
364,132,good,PFC
365,134,good,PFC
366,135,good,PFC
368,135,good,PFC
370,140,good,PFC
371,136,good,PFC
372,136,good,PFC
373,139,good,PFC
374,136,good,PFC
375,139,good,PFC
376,136,mua,PFC
377,136,good,PFC
378,137,good,PFC
379,139,good,PFC
380,143,good,PFC
382,140,good,PFC
383,140,mua,PFC
384,140,mua,PFC
388,138,mua,PFC
389,140,mua,PFC
391,143,mua,PFC
392,145,good,PFC
393,144,good,PFC
394,147,good,PFC
397,144,mua,PFC
398,140,good,PFC
400,148,good,PFC
401,150,good,PFC
402,148,good,PFC
404,150,good,PFC
409,154,mua,PFC
410,153,mua,PFC
413,152,good,PFC
416,153,mua,PFC
417,152,mua,PFC
420,155,good,PFC
421,153,good,PFC
422,156,mua,PFC
423,159,mua,PFC
424,157,good,PFC
425,152,mua,PFC
428,158,good,PFC
430,158,good,PFC
431,156,good,PFC
432,154,good,PFC
433,156,good,PFC
435,160,good,PFC
436,165,good,PFC
439,163,good,PFC
442,164,good,PFC
443,164,good,PFC
446,167,good,PFC
447,165,good,PFC
448,164,good,PFC
450,170,mua,PFC
451,156,mua,PFC
452,171,mua,PFC
453,171,good,PFC
454,168,good,PFC
455,170,good,PFC
457,168,good,PFC
458,174,mua,PFC
460,174,good,PFC
464,172,good,PFC
465,174,mua,PFC
466,173,mua,PFC
467,175,mua,PFC
468,174,mua,PFC
469,176,good,PFC
472,178,good,PFC
474,179,good,PFC
477,178,mua,PFC
480,176,good,PFC
481,176,mua,PFC
482,179,mua,PFC
483,182,mua,PFC
485,181,mua,PFC
488,183,mua,PFC
489,180,mua,PFC
490,182,mua,PFC
491,183,good,PFC
492,183,good,PFC
493,183,mua,PFC
500,186,good,PFC
501,185,mua,PFC
503,186,mua,PFC
504,189,mua,PFC
505,191,good,PFC
506,187,mua,PFC
507,191,good,PFC
508,191,good,PFC
509,192,mua,PFC
510,197,mua,PFC
511,197,mua,PFC
512,195,mua,PFC
513,195,mua,PFC
514,201,mua,PFC
515,197,mua,PFC
516,199,mua,PFC
517,201,mua,PFC
518,199,mua,PFC
519,203,mua,PFC
520,203,mua,PFC
521,205,mua,PFC
522,46,mua,PFC
523,151,mua,PFC
524,206,mua,PFC
525,73,mua,PFC
526,204,mua,PFC
527,127,mua,PFC
528,207,mua,PFC
529,209,mua,PFC
530,96,mua,PFC
531,154,mua,PFC
532,154,mua,PFC
533,127,mua,PFC
534,216,mua,Undefined
535,127,mua,PFC
536,154,mua,PFC
537,215,mua,Undefined
538,221,mua,Undefined
539,149,mua,PFC
540,117,mua,PFC
541,226,mua,Undefined
542,76,mua,PFC
543,227,mua,Undefined
544,154,mua,PFC
546,230,mua,Undefined
547,228,mua,Undefined
548,233,mua,Undefined
549,127,mua,PFC
550,76,good,PFC
552,234,mua,Undefined
553,231,good,Undefined
554,131,good,PFC
555,127,good,PFC
556,104,mua,PFC
557,237,good,Undefined
558,79,mua,PFC
559,235,good,Undefined
560,114,mua,PFC
561,240,mua,Undefined
562,243,good,Undefined
563,245,mua,Undefined
564,154,good,PFC
565,153,good,PFC
566,249,mua,Undefined
567,142,good,PFC
568,96,good,PFC
569,253,mua,Undefined
570,251,mua,Undefined
571,118,mua,PFC
572,252,mua,Undefined
573,256,mua,Undefined
574,255,mua,Undefined
575,127,mua,PFC
576,257,mua,Undefined
577,133,mua,PFC
580,261,mua,Undefined
581,140,mua,PFC
582,76,mua,PFC
584,154,mua,PFC
585,117,mua,PFC
586,76,mua,PFC
588,272,mua,Undefined
589,76,mua,PFC
590,271,mua,Undefined
591,273,mua,Undefined
592,275,mua,Undefined
593,276,mua,Undefined
594,137,mua,PFC
595,277,mua,Undefined
596,274,mua,Undefined
597,278,good,Undefined
598,280,mua,Undefined
599,154,mua,PFC
600,279,mua,Undefined
601,104,good,PFC
603,77,mua,PFC
604,154,good,PFC
607,104,mua,PFC
608,293,good,Undefined
609,290,mua,Undefined
610,292,mua,Undefined
611,104,good,PFC
614,131,mua,PFC
615,300,mua,Undefined
616,299,mua,Undefined
617,303,mua,Undefined
618,303,good,Undefined
620,154,good,PFC
621,308,mua,Undefined
622,306,mua,Undefined
623,76,good,PFC
624,309,good,Undefined
626,127,mua,PFC
629,311,mua,Undefined
630,154,good,PFC
631,76,mua,PFC
632,76,good,PFC
633,314,mua,Undefined
634,316,good,Undefined
635,316,mua,Undefined
636,147,good,PFC
637,169,mua,PFC
638,106,mua,PFC
639,127,mua,PFC
640,145,mua,PFC
641,154,mua,PFC
642,320,mua,Undefined
643,76,mua,PFC
644,127,mua,PFC
645,325,mua,Undefined
646,117,mua,PFC
647,140,mua,PFC
648,322,mua,Undefined
649,154,good,PFC
650,149,mua,PFC
651,328,mua,Undefined
653,146,mua,PFC
654,131,mua,PFC
655,104,mua,PFC
656,332,mua,Undefined
657,336,mua,Undefined
658,79,mua,PFC
659,174,mua,PFC
660,340,good,Undefined
661,340,good,Undefined
662,345,mua,Undefined
663,133,mua,PFC
664,344,mua,Undefined
665,64,mua,PFC
666,344,mua,Undefined
667,114,mua,PFC
668,349,good,Undefined
669,348,mua,Undefined
670,179,good,PFC
671,154,mua,PFC
672,350,mua,Undefined
673,147,good,PFC
675,123,mua,PFC
677,122,mua,PFC
678,137,mua,PFC
679,104,mua,PFC
680,119,mua,PFC
681,359,mua,Undefined
682,13,good,PFC
683,17,good,PFC
684,26,mua,PFC
685,27,good,PFC
686,32,good,PFC
687,31,good,PFC
688,32,good,PFC
689,33,good,PFC
690,37,mua,PFC
691,33,good,PFC
692,42,good,PFC
693,52,mua,PFC
694,50,good,PFC
695,56,good,PFC
696,62,good,PFC
697,67,good,PFC
698,69,good,PFC
699,76,good,PFC
700,79,good,PFC
701,80,good,PFC
702,88,mua,PFC
703,98,good,PFC
704,95,mua,PFC
705,99,mua,PFC
706,96,good,PFC
707,106,mua,PFC
708,100,good,PFC
709,103,mua,PFC
710,123,mua,PFC
711,128,mua,PFC
712,130,good,PFC
713,133,mua,PFC
714,140,good,PFC
715,147,good,PFC
716,148,mua,PFC
717,149,good,PFC
718,154,good,PFC
719,152,good,PFC
720,155,good,PFC
721,154,good,PFC
722,162,good,PFC
723,160,good,PFC
724,171,mua,PFC
725,175,mua,PFC
726,174,good,PFC
727,178,mua,PFC
728,177,good,PFC
729,182,mua,PFC
730,183,mua,PFC
731,184,good,PFC
732,232,mua,Undefined
733,154,mua,PFC
734,265,mua,Undefined
735,287,mua,Undefined
736,154,mua,PFC
737,226,mua,Undefined
738,311,mua,Undefined
739,312,mua,Undefined
740,355,mua,Undefined
