ClusterID,Channel,UnitType,UnitArea
3,2,good,Undefined
4,3,good,Undefined
6,5,good,Undefined
10,5,mua,Undefined
12,7,mua,Undefined
16,11,good,Undefined
17,12,good,Undefined
18,8,mua,Undefined
19,9,mua,Undefined
20,10,mua,Undefined
21,12,good,Undefined
24,9,good,Undefined
25,11,good,Undefined
27,15,mua,Undefined
28,16,mua,Undefined
29,19,good,Undefined
30,15,mua,Undefined
31,14,good,Undefined
32,19,mua,Undefined
34,18,good,Undefined
39,22,good,Undefined
41,22,mua,Undefined
42,21,good,Undefined
48,25,good,Undefined
49,25,good,Undefined
50,27,mua,Undefined
52,28,good,Undefined
53,26,mua,Undefined
55,28,mua,Undefined
59,26,good,Undefined
62,31,good,Undefined
64,31,mua,Undefined
65,32,mua,Undefined
66,30,good,Undefined
67,30,good,Undefined
68,36,good,Undefined
69,34,good,Undefined
70,34,good,Undefined
73,35,good,Undefined
74,34,mua,Undefined
76,39,good,Undefined
77,38,good,Undefined
78,39,good,Undefined
79,38,mua,Undefined
82,39,good,Undefined
84,42,mua,Undefined
87,43,good,Undefined
90,41,good,Undefined
92,45,good,TH
94,48,mua,TH
98,75,mua,TH
99,47,mua,TH
100,48,mua,TH
101,47,good,TH
102,46,good,TH
104,48,good,TH
105,63,mua,TH
107,54,mua,TH
108,51,mua,TH
109,67,mua,TH
110,50,mua,TH
111,49,mua,TH
112,52,mua,TH
113,49,good,TH
115,50,good,TH
117,53,good,TH
118,56,mua,TH
119,54,good,TH
120,53,good,TH
121,54,mua,TH
125,58,mua,TH
126,57,good,TH
131,64,good,TH
133,63,mua,TH
134,63,mua,TH
135,64,good,TH
141,62,mua,TH
142,67,mua,TH
143,68,mua,TH
144,67,mua,TH
147,67,mua,TH
148,68,mua,TH
151,65,good,TH
153,71,mua,TH
154,71,mua,TH
156,69,good,TH
157,71,mua,TH
159,72,good,TH
160,71,mua,TH
161,70,mua,TH
163,70,good,TH
164,71,good,TH
168,75,good,TH
173,79,mua,TH
176,78,mua,TH
177,80,good,TH
179,79,good,TH
180,82,good,TH
181,81,mua,TH
182,82,good,TH
183,84,mua,TH
185,83,mua,TH
186,83,good,TH
188,85,mua,TH
190,89,mua,TH
191,87,mua,TH
196,88,good,TH
197,87,good,TH
199,89,mua,TH
200,91,mua,TH
202,90,good,TH
203,91,good,TH
205,90,good,TH
206,92,mua,TH
207,89,good,TH
209,95,good,TH
210,93,good,TH
211,92,good,TH
212,94,good,TH
213,94,good,TH
215,96,good,TH
216,95,good,TH
217,93,good,TH
219,96,good,TH
220,98,good,TH
222,100,good,TH
225,97,good,TH
227,98,good,TH
229,104,mua,TH
233,103,good,TH
234,104,good,TH
235,103,good,TH
239,102,good,TH
241,103,good,TH
244,105,mua,TH
246,103,good,TH
248,108,good,TH
251,110,good,TH
252,110,good,TH
253,111,good,TH
254,110,good,TH
260,118,mua,TH
261,115,good,TH
262,118,good,TH
263,115,good,TH
264,124,mua,TH
265,75,mua,TH
266,125,good,Undefined
267,125,good,Undefined
