TimeStamp,Speed,EyeArea
0.0000,NaN,NaN
0.0167,0.0000,156.9339
0.0333,0.0000,152.8980
0.0500,0.0000,154.7331
0.0667,0.0000,155.4829
0.0833,0.0000,154.1308
0.1000,0.0000,154.9502
0.1167,0.0000,157.4033
0.1333,0.0000,154.9541
0.1500,0.0000,155.1191
0.1667,0.0000,155.6742
0.1833,0.0000,153.0061
0.2000,0.0000,154.5226
0.2167,0.0000,153.2784
0.2333,0.0000,149.3096
0.2500,0.0000,148.8880
0.2667,0.0000,150.2662
0.2833,0.0000,150.4931
0.3000,0.0000,152.6498
0.3167,0.0000,152.8821
0.3333,0.0000,149.5421
0.3500,0.0000,153.1462
0.3667,0.0000,149.4607
0.3833,0.0000,149.7773
0.4000,0.0000,150.2598
0.4167,0.0000,146.7909
0.4333,0.0000,148.3590
0.4500,0.0000,150.0773
0.4667,0.0000,148.9548
0.4833,0.0000,150.3310
0.5000,0.0000,146.0174
0.5167,0.0000,147.4401
0.5333,0.0000,146.9769
0.5500,0.0000,145.8513
0.5667,0.0000,149.0723
0.5833,0.0000,146.7963
0.6000,0.0000,147.5667
0.6167,0.0000,147.4733
0.6333,0.0000,150.4850
0.6500,0.0000,150.7408
0.6667,0.0000,148.1546
0.6833,0.0000,145.5136
0.7000,0.0000,146.3116
0.7167,0.0000,147.2237
0.7333,0.0000,150.0945
0.7500,0.0000,151.3139
0.7667,0.0000,149.4379
0.7833,0.0000,145.9900
0.8000,0.0000,144.5019
0.8167,0.0000,147.6590
0.8333,0.0000,147.5518
0.8500,0.0000,148.5160
0.8667,0.0000,147.8056
0.8833,0.0000,147.1098
0.9000,0.0000,151.3598
0.9167,0.0000,151.4771
0.9333,0.0000,151.1648
0.9500,0.0000,150.8791
0.9667,0.0000,152.7095
0.9833,0.0000,151.9912
1.0000,0.0000,152.2138
1.0167,0.0000,151.8478
1.0333,0.0377,151.8385
1.0500,0.1346,152.7441
1.0667,0.2718,153.1534
1.0833,0.4270,163.3704
1.1000,0.5335,165.5417
1.1167,0.5408,155.0973
1.1333,0.3914,149.2097
1.1500,0.0965,145.1452
1.1667,-0.2164,147.9482
1.1833,-0.4454,148.9811
1.2000,-0.5065,148.8507
1.2167,-0.4343,144.2955
1.2333,-0.3039,144.1470
1.2500,-0.1740,143.3302
1.2667,-0.0845,145.0102
1.2833,-0.0287,142.7326
1.3000,-0.0042,145.3441
1.3167,0.0000,143.9077
1.3333,0.0000,147.0846
1.3500,0.0000,144.2052
1.3667,0.0000,148.5930
1.3833,0.0000,147.1268
1.4000,0.0000,148.5499
1.4167,0.0000,147.1243
1.4333,0.0000,146.5094
1.4500,0.0000,145.3945
1.4667,0.0000,146.3191
1.4833,0.0000,146.3313
1.5000,0.0000,146.2436
1.5167,0.0000,148.0551
1.5333,0.0000,147.2157
1.5500,0.0000,148.2002
1.5667,0.0000,151.1295
1.5833,0.0000,152.2111
1.6000,0.0000,151.4539
1.6167,0.0000,151.0700
1.6333,0.0000,148.8032
1.6500,0.0000,150.6282
1.6667,0.0000,157.7755
1.6833,0.0000,159.7333
1.7000,0.0000,155.1830
1.7167,0.0000,153.0072
1.7333,0.0000,153.8387
1.7500,0.0000,156.0040
1.7667,0.0000,155.9611
1.7833,0.0000,155.2493
1.8000,0.0000,154.2900
1.8167,0.0000,156.0536
1.8333,0.0000,154.5348
1.8500,0.0000,155.1104
1.8667,0.0000,154.7928
1.8833,0.0000,155.1772
1.9000,0.0276,157.8459
1.9167,0.0968,156.3985
1.9333,0.1966,153.3601
1.9500,0.3312,156.6563
1.9667,0.4735,163.2891
1.9833,0.5756,157.5918
2.0000,0.5951,154.8728
2.0167,0.5237,156.9831
2.0333,0.3900,156.8930
2.0500,0.2545,155.8963
2.0667,0.1358,154.5885
2.0833,0.0634,153.2076
2.1000,0.0212,152.9352
2.1167,0.0030,154.1941
2.1333,0.0000,151.5745
2.1500,0.0000,148.1385
