TimeStamp,Speed,EyeArea
0.0000,0.0000,103.8689
0.0167,0.0000,103.3443
0.0333,0.0000,103.4936
0.0500,0.0000,102.8626
0.0667,0.0000,104.2399
0.0833,0.0000,103.9064
0.1000,0.0000,101.8463
0.1167,0.0000,101.1472
0.1333,0.0000,103.7376
0.1500,0.0000,102.7934
0.1667,0.0000,101.1679
0.1833,0.0000,102.8149
0.2000,0.0000,106.5071
0.2167,0.0000,106.7897
0.2333,0.0000,105.5662
0.2500,0.0000,105.3355
0.2667,0.0000,104.4948
0.2833,0.0000,107.5000
0.3000,0.0000,107.5012
0.3167,0.0000,106.7722
0.3333,0.0000,109.7113
0.3500,0.0000,109.2115
0.3667,0.0000,108.1453
0.3833,0.0000,107.4031
0.4000,0.0000,102.9630
0.4167,0.0000,103.1011
0.4333,0.0000,107.0818
0.4500,0.0000,110.1873
0.4667,0.0000,107.3079
0.4833,0.0000,104.2148
0.5000,0.0000,102.5513
0.5167,0.0000,101.1024
0.5333,0.0000,102.0916
0.5500,0.0000,103.7240
0.5667,0.0000,103.3948
0.5833,0.0000,101.6692
0.6000,0.0000,102.3051
0.6167,0.0000,104.1224
0.6333,0.0000,104.2071
0.6500,0.0000,103.6446
0.6667,0.0000,101.7883
0.6833,0.0000,100.7025
0.7000,0.0000,101.5873
0.7167,0.0000,104.5198
0.7333,0.0000,101.7491
0.7500,0.0000,104.6912
0.7667,0.0000,103.3481
0.7833,0.0000,103.5441
0.8000,0.0000,99.9203
0.8167,0.0000,99.5515
0.8333,0.0000,101.9962
0.8500,0.0000,100.4635
0.8667,0.0000,99.2337
0.8833,0.0000,101.4648
0.9000,0.0000,100.1460
0.9167,0.0000,101.9452
0.9333,0.0000,103.4951
0.9500,0.0000,103.1077
0.9667,0.0000,105.5052
0.9833,0.0000,103.8215
1.0000,0.0000,102.0178
1.0167,0.0000,102.8722
1.0333,0.0000,102.9216
1.0500,0.0000,102.9698
1.0667,0.0000,102.9646
1.0833,0.0000,100.6546
1.1000,0.0000,99.6209
1.1167,0.0000,94.9665
1.1333,0.0000,93.9089
1.1500,0.0000,93.2132
1.1667,0.0000,97.9584
1.1833,0.0000,94.2453
1.2000,0.0000,91.8544
1.2167,0.0000,93.7308
1.2333,0.0000,96.8513
1.2500,0.0000,96.8805
1.2667,0.0000,96.5229
1.2833,0.0000,96.2938
1.3000,0.0000,95.4499
1.3167,0.0000,94.1098
1.3333,0.0000,99.0294
1.3500,0.0000,95.7439
1.3667,0.0000,95.6312
1.3833,0.0000,96.5864
1.4000,0.0000,96.6851
1.4167,0.0000,95.3382
1.4333,0.0000,94.5600
1.4500,0.0000,96.7207
1.4667,0.0000,99.1732
1.4833,0.0000,97.0128
1.5000,0.0000,96.5581
1.5167,-0.0289,94.6396
1.5333,-0.0965,92.7434
1.5500,-0.1959,96.4331
1.5667,-0.3252,98.6416
1.5833,-0.4654,98.3367
1.6000,-0.5632,97.5645
1.6167,-0.5821,95.3573
1.6333,-0.5134,96.8991
1.6500,-0.3844,98.3093
1.6667,-0.2473,95.4363
1.6833,-0.1351,98.4093
1.7000,-0.0640,98.3978
1.7167,-0.0477,96.7923
1.7333,-0.0926,96.6007
1.7500,-0.2093,96.8626
1.7667,-0.4006,96.4698
1.7833,-0.6360,95.9068
1.8000,-0.8624,100.3105
1.8167,-1.0021,101.2610
1.8333,-0.9787,97.3668
1.8500,-0.7859,97.9435
1.8667,-0.4807,100.5680
1.8833,-0.1911,103.3540
1.9000,-0.0226,101.6290
1.9167,-0.0789,99.2411
1.9333,-0.3720,99.7059
1.9500,-0.7898,99.5223
1.9667,-1.1805,98.3641
1.9833,-1.3934,100.0118
2.0000,-1.3458,101.8536
2.0167,-1.0498,99.8686
2.0333,-0.5747,99.9946
2.0500,-0.0256,103.3828
2.0667,0.4724,101.8962
2.0833,0.8336,102.1456
2.1000,0.9952,102.9722
2.1167,0.9646,104.4715
2.1333,0.7964,106.1418
2.1500,0.5871,106.4150
2.1667,0.4279,105.4350
2.1833,0.3556,105.8119
2.2000,0.3771,107.7347
2.2167,0.4641,110.7366
2.2333,0.5544,112.7808
2.2500,0.5901,113.1761
2.2667,0.5424,113.7691
2.2833,0.4284,114.3428
2.3000,0.2705,114.7413
2.3167,0.0892,117.0168
2.3333,-0.0863,119.3585
2.3500,-0.2761,119.9911
2.3667,-0.4939,120.7613
2.3833,-0.7189,121.7718
2.4000,-0.9365,120.6935
2.4167,-1.1172,114.1973
2.4333,-1.2334,109.2314
2.4500,-1.2635,109.9555
2.4667,-1.1629,111.9301
2.4833,-0.9345,114.5365
2.5000,-0.5950,114.6825
2.5167,-0.2129,115.0840
2.5333,0.0803,116.6957
2.5500,0.2173,115.7180
2.5667,0.1596,115.5840
2.5833,-0.0813,115.1390
2.6000,-0.4007,112.0383
2.6167,-0.6777,110.8635
2.6333,-0.8246,108.5508
2.6500,-0.7948,108.9648
2.6667,-0.5713,114.5666
2.6833,-0.1878,109.9918
2.7000,0.3011,106.0550
2.7167,0.7929,105.4864
2.7333,1.2084,106.7897
2.7500,1.4848,110.7176
2.7667,1.6070,112.8396
2.7833,1.5990,113.1693
2.8000,1.4716,112.5494
2.8167,1.2502,115.8790
2.8333,0.9690,117.7820
2.8500,0.6787,116.3402
2.8667,0.4142,114.8621
2.8833,0.2243,114.5502
2.9000,0.1027,116.6331
2.9167,0.0384,115.2994
2.9333,0.0097,113.8608
2.9500,0.0000,117.0071
2.9667,0.0000,118.7887
2.9833,0.0000,117.2230
3.0000,0.0000,116.8679
3.0167,0.0000,118.0208
3.0333,0.0081,119.4159
3.0500,0.0525,118.0053
3.0667,0.1389,116.6150
3.0833,0.2518,115.2914
3.1000,0.3958,114.6714
3.1167,0.5280,116.1691
3.1333,0.6035,115.5959
3.1500,0.5872,116.5902
3.1667,0.4851,115.6131
3.1833,0.3430,115.4329
3.2000,0.2128,115.3566
3.2167,0.1579,115.7601
3.2333,0.1994,117.4066
3.2500,0.2802,117.9762
3.2667,0.4597,117.9227
3.2833,0.6035,114.4854
3.3000,0.7200,111.4370
3.3167,0.7200,110.9910
3.3333,0.5917,110.7188
3.3500,0.4192,111.9243
3.3667,0.2537,112.9169
3.3833,0.1469,112.2210
3.4000,0.0561,108.3149
3.4167,0.0194,111.3374
3.4333,-0.0328,113.8600
3.4500,-0.0827,111.3827
3.4667,-0.2145,109.0423
3.4833,-0.3587,108.4578
3.5000,-0.6277,107.7489
3.5167,-0.8650,105.2790
3.5333,-1.2490,102.8836
3.5500,-1.5074,102.4075
3.5667,-1.8532,101.9439
3.5833,-2.0854,101.7900
3.6000,-2.3324,102.7083
3.6167,-2.3918,101.5545
3.6333,-2.3541,100.4200
3.6500,-2.2056,107.6964
3.6667,-1.8599,102.8546
3.6833,-1.4919,104.0966
3.7000,-0.8924,105.3815
3.7167,-0.4135,106.6649
3.7333,0.1831,107.4967
3.7500,0.4851,103.2555
3.7667,0.7657,98.9070
3.7833,0.7717,100.7847
3.8000,0.5958,103.7361
3.8167,0.3469,106.9104
3.8333,0.0048,110.0835
3.8500,-0.1671,106.0077
3.8667,-0.2198,104.3780
3.8833,-0.1093,109.7135
3.9000,0.1456,104.7795
3.9167,0.3829,103.5347
3.9333,0.5964,102.8649
3.9500,0.6992,102.7650
3.9667,0.7422,104.1182
3.9833,0.7190,104.6187
4.0000,0.6306,101.7952
4.0167,0.5391,101.3084
4.0333,0.4579,104.3789
4.0500,0.4307,104.0805
4.0667,0.5023,102.6007
4.0833,0.6498,106.3238
4.1000,0.8227,105.8296
4.1167,0.9457,104.7719
4.1333,1.0264,104.7339
4.1500,1.0408,105.6586
4.1667,1.0207,103.8488
4.1833,1.0128,102.0627
4.2000,1.0285,99.2329
4.2167,1.0870,96.0865
4.2333,1.1833,95.6078
4.2500,1.2482,96.1110
4.2667,1.2613,99.2962
4.2833,1.2131,101.1026
4.3000,1.1026,103.3182
4.3167,0.9385,100.5379
4.3333,0.7224,100.4078
4.3500,0.5010,102.6951
4.3667,0.3091,105.0470
4.3833,0.1659,98.4560
4.4000,0.0742,94.9385
4.4167,0.0277,95.5636
4.4333,0.0048,97.9152
4.4500,0.0000,98.4847
4.4667,0.0000,98.3289
4.4833,0.0212,102.0784
4.5000,0.0800,104.1414
4.5167,0.1709,103.7685
4.5333,0.2906,100.1013
4.5500,0.4256,99.8572
4.5667,0.5247,102.4770
4.5833,0.5569,102.9080
4.6000,0.4739,101.7964
4.6167,0.2698,102.2224
4.6333,0.0058,101.7297
4.6500,-0.2814,99.8765
4.6667,-0.5561,100.6987
4.6833,-0.7596,100.8873
4.7000,-0.8310,99.0719
4.7167,-0.7620,97.6950
4.7333,-0.5932,98.1156
4.7500,-0.3934,100.3640
4.7667,-0.2042,102.2287
4.7833,-0.0281,98.6761
4.8000,0.1339,94.2811
4.8167,0.2952,95.6810
4.8333,0.4486,97.0605
4.8500,0.5661,97.5173
4.8667,0.6097,99.2542
4.8833,0.5616,100.1773
4.9000,0.4413,98.6030
4.9167,0.2959,98.0437
4.9333,0.1699,101.5589
4.9500,0.0835,102.1809
4.9667,0.0325,102.2993
4.9833,0.0072,100.0725
5.0000,0.0000,96.9343
5.0167,0.0000,98.7473
5.0333,0.0000,98.0875
5.0500,0.0000,98.4238
5.0667,0.0000,98.9362
5.0833,0.0000,97.5896
5.1000,0.0000,98.2172
5.1167,0.0000,101.0463
5.1333,0.0000,102.7735
5.1500,0.0000,99.2448
5.1667,0.0000,96.9528
5.1833,0.0000,97.5339
5.2000,0.0000,99.3043
5.2167,0.0000,101.1115
5.2333,0.0000,99.1571
5.2500,0.0000,101.0751
5.2667,0.0000,103.2149
5.2833,0.0000,102.1914
5.3000,0.0000,102.8950
5.3167,0.0000,103.0422
5.3333,0.0000,101.6583
5.3500,0.0000,100.4126
5.3667,0.0000,100.8534
5.3833,0.0000,99.8338
5.4000,0.0000,99.7222
5.4167,0.0000,101.7761
5.4333,0.0000,100.4433
5.4500,0.0000,99.3319
5.4667,0.0000,99.0710
5.4833,0.0000,98.4835
5.5000,0.0000,98.3027
5.5167,0.0000,100.1702
5.5333,0.0000,99.2885
5.5500,0.0000,99.1222
5.5667,0.0000,99.7004
5.5833,0.0000,100.9991
5.6000,0.0000,101.4954
5.6167,0.0000,104.4996
5.6333,0.0000,104.3765
5.6500,0.0000,102.3943
5.6667,0.0000,103.0993
5.6833,0.0000,102.4054
5.7000,0.0000,101.0341
5.7167,0.0000,102.2601
5.7333,0.0000,102.9265
5.7500,0.0000,103.7204
5.7667,0.0000,105.0011
5.7833,0.0000,103.9929
5.8000,0.0000,100.6892
5.8167,0.0000,100.1360
5.8333,0.0000,100.6624
5.8500,0.0000,100.9781
5.8667,0.0000,103.9705
