TimeStamp,Speed,EyeArea
0.0000,NaN,NaN
0.0167,0.0000,176.3509
0.0333,0.0000,178.2192
0.0500,0.0000,179.8592
0.0667,0.0000,183.2747
0.0833,0.0000,184.9175
0.1000,0.0000,182.7421
0.1167,0.0000,177.7974
0.1333,0.0000,176.6082
0.1500,0.0000,178.6541
0.1667,0.0000,176.0089
0.1833,0.0000,175.6146
0.2000,0.0000,181.7329
0.2167,0.0000,180.5811
0.2333,0.0000,177.2042
0.2500,0.0000,179.4949
0.2667,0.0000,180.3849
0.2833,0.0000,179.7391
0.3000,0.0000,179.8561
0.3167,0.0000,182.4343
0.3333,0.0000,179.9481
0.3500,0.0000,178.6343
0.3667,0.0000,180.0964
0.3833,0.0000,181.2941
0.4000,0.0000,183.1535
0.4167,0.0000,181.6709
0.4333,0.0000,179.5018
0.4500,0.0000,176.8780
0.4667,0.0000,174.7499
0.4833,0.0000,177.6332
0.5000,0.0000,181.3801
0.5167,-0.0222,181.3189
0.5333,-0.0877,178.6052
0.5500,-0.1858,177.1191
0.5667,-0.3195,176.8965
0.5833,-0.4631,178.9092
0.6000,-0.5763,180.9888
0.6167,-0.6108,180.4668
0.6333,-0.5528,179.0207
0.6500,-0.4324,179.9194
0.6667,-0.2837,178.3712
0.6833,-0.1578,179.6388
0.7000,-0.0752,181.5426
0.7167,-0.0281,182.9548
0.7333,-0.0054,181.4162
0.7500,0.0000,182.3058
0.7667,0.0000,184.5444
0.7833,0.0000,183.1444
0.8000,0.0000,182.2539
0.8167,0.0000,182.1244
0.8333,0.0000,182.0175
0.8500,0.0000,184.2978
0.8667,0.0000,185.4491
0.8833,0.0000,185.0258
0.9000,0.0000,183.4303
0.9167,0.0000,183.4150
0.9333,0.0000,186.5111
0.9500,0.0000,190.3289
0.9667,0.0000,190.3863
0.9833,0.0000,187.5852
1.0000,0.0000,185.9347
1.0167,0.0000,187.0430
1.0333,0.0000,186.9014
1.0500,0.0000,186.2545
1.0667,0.0000,188.0706
1.0833,0.0000,189.0779
1.1000,0.0000,186.5118
1.1167,0.0000,184.2392
1.1333,0.0000,186.8959
1.1500,0.0000,190.5782
1.1667,0.0000,189.8903
1.1833,0.0000,189.4887
1.2000,0.0000,191.6695
1.2167,0.0000,190.6228
1.2333,0.0000,188.0857
1.2500,0.0000,189.0154
1.2667,0.0000,189.5658
1.2833,0.0000,186.6027
1.3000,0.0000,184.8633
1.3167,0.0000,185.2058
1.3333,0.0000,183.8537
1.3500,0.0000,181.5978
1.3667,0.0000,184.2908
1.3833,0.0000,186.4722
1.4000,0.0000,184.7339
1.4167,0.0000,186.1998
1.4333,0.0000,185.9707
1.4500,0.0000,182.2423
1.4667,0.0000,181.6234
1.4833,0.0000,182.1369
1.5000,0.0000,179.9309
1.5167,0.0000,181.7459
1.5333,0.0000,185.3626
1.5500,0.0000,185.1538
1.5667,0.0000,182.7807
1.5833,0.0000,182.0030
1.6000,0.0000,181.2890
1.6167,0.0000,181.8578
1.6333,0.0000,181.8087
1.6500,0.0000,181.0293
1.6667,0.0000,179.6186
1.6833,0.0000,180.1774
1.7000,0.0000,181.1633
1.7167,0.0000,178.1164
1.7333,0.0000,177.5893
1.7500,0.0000,180.1370
1.7667,0.0000,179.1862
1.7833,0.0000,180.4407
1.8000,0.0000,181.9755
1.8167,0.0000,180.7031
1.8333,0.0000,178.4654
1.8500,0.0000,178.5690
1.8667,0.0000,178.1405
1.8833,0.0000,178.3195
1.9000,0.0000,179.5265
1.9167,0.0000,178.8077
1.9333,0.0000,180.1425
1.9500,0.0000,179.3938
1.9667,0.0000,176.9238
1.9833,0.0000,177.4656
2.0000,0.0000,178.0670
2.0167,0.0000,177.5186
