ClusterID,Channel,UnitType,UnitArea
618,87,mua,Undefined
619,120,mua,Undefined
620,107,mua,Undefined
621,120,good,Undefined
622,147,good,Undefined
623,185,mua,HCX
624,159,good,Undefined
625,166,good,Undefined
626,170,good,Undefined
627,185,mua,HCX
628,186,good,HCX
629,184,mua,HCX
630,187,mua,HCX
631,188,good,HCX
632,187,mua,HCX
633,186,good,HCX
634,190,mua,HCX
635,190,mua,HCX
636,189,good,HCX
637,227,mua,HCX
638,233,mua,HCX
639,235,mua,HCX
640,245,mua,HCX
641,240,mua,HCX
642,245,good,HCX
643,249,mua,HCX
644,250,mua,HCX
645,252,good,HCX
646,269,mua,HCX
647,275,good,Undefined
648,275,mua,Undefined
649,287,good,VCX
650,289,good,VCX
651,291,good,VCX
652,293,mua,VCX
653,294,good,VCX
654,294,mua,VCX
655,292,good,VCX
656,305,mua,VCX
657,305,mua,VCX
658,319,good,VCX
659,322,good,VCX
660,322,good,VCX
661,321,good,VCX
662,328,good,VCX
663,330,mua,VCX
664,329,good,VCX
665,332,mua,VCX
666,336,mua,VCX
667,344,mua,VCX
668,355,mua,VCX
669,357,mua,VCX
670,363,mua,VCX
671,369,mua,VCX
672,364,mua,VCX
