ClusterID,Channel,UnitType,UnitArea
2,4,good,Undefined
3,1,good,Undefined
4,4,good,Undefined
6,5,good,Undefined
10,12,mua,Undefined
11,9,good,Undefined
12,12,good,Undefined
13,9,good,Undefined
17,13,mua,Undefined
20,16,mua,Undefined
21,13,good,Undefined
24,16,mua,Undefined
25,15,mua,Undefined
27,19,good,Undefined
29,17,mua,Undefined
30,17,mua,Undefined
33,20,mua,Undefined
37,21,mua,Undefined
41,24,good,Undefined
46,28,good,Undefined
50,25,good,Undefined
55,32,good,Undefined
57,31,good,Undefined
59,30,mua,Undefined
60,32,good,Undefined
63,29,good,Undefined
69,40,mua,Undefined
71,41,mua,Undefined
88,41,good,Undefined
95,48,mua,Undefined
96,52,mua,Undefined
101,44,mua,Undefined
105,49,mua,Undefined
106,45,good,Undefined
107,46,mua,Undefined
115,53,mua,Undefined
116,50,mua,Undefined
120,52,mua,Undefined
125,50,mua,Undefined
127,55,mua,Undefined
130,54,mua,Undefined
132,54,mua,Undefined
148,60,mua,Undefined
161,63,mua,Undefined
169,65,mua,Undefined
170,68,mua,Undefined
174,68,mua,Undefined
176,67,mua,Undefined
200,77,mua,Undefined
201,82,good,Undefined
202,82,mua,Undefined
203,82,mua,Undefined
206,48,mua,Undefined
209,165,mua,Undefined
210,86,mua,Undefined
211,86,mua,Undefined
213,92,mua,Undefined
214,91,mua,Undefined
215,25,mua,Undefined
217,41,mua,Undefined
219,96,mua,Undefined
220,37,mua,Undefined
222,96,mua,Undefined
223,100,mua,Undefined
224,55,mua,Undefined
225,55,mua,Undefined
226,363,mua,Undefined
227,44,mua,Undefined
229,49,mua,Undefined
230,97,mua,Undefined
232,104,mua,Undefined
233,101,mua,Undefined
234,48,mua,Undefined
235,104,mua,Undefined
236,37,mua,Undefined
239,105,mua,Undefined
240,107,mua,Undefined
241,107,mua,Undefined
242,105,mua,Undefined
243,106,mua,Undefined
244,36,mua,Undefined
245,103,mua,Undefined
246,47,mua,Undefined
248,107,mua,Undefined
249,107,mua,Undefined
250,111,mua,Undefined
251,53,mua,Undefined
253,111,mua,Undefined
254,48,mua,Undefined
256,47,mua,Undefined
257,112,mua,Undefined
258,112,mua,Undefined
260,110,mua,Undefined
261,48,mua,Undefined
263,113,mua,Undefined
275,140,mua,Undefined
276,133,good,Undefined
278,140,good,Undefined
280,137,good,Undefined
281,145,good,Undefined
285,149,mua,Undefined
290,154,mua,Undefined
291,25,mua,Undefined
296,156,good,Undefined
297,159,good,Undefined
299,156,good,Undefined
300,157,mua,Undefined
301,162,mua,Undefined
302,160,good,Undefined
303,161,mua,Undefined
304,168,good,Undefined
306,164,good,Undefined
309,165,mua,Undefined
310,161,good,Undefined
318,165,good,Undefined
324,169,mua,Undefined
325,172,good,Undefined
328,169,mua,Undefined
329,172,mua,Undefined
331,169,mua,Undefined
334,176,mua,Undefined
335,174,mua,Undefined
338,176,good,Undefined
339,174,mua,Undefined
347,180,mua,Undefined
348,177,good,Undefined
358,177,mua,Undefined
360,178,good,Undefined
364,182,mua,Undefined
373,184,good,Undefined
376,186,good,Undefined
387,190,good,Undefined
390,190,good,Undefined
394,188,good,Undefined
398,195,good,Undefined
401,197,good,Undefined
403,192,mua,Undefined
405,196,mua,Undefined
406,196,good,Undefined
407,203,good,Undefined
411,198,mua,Undefined
414,204,mua,Undefined
417,209,mua,Undefined
418,168,mua,Undefined
419,178,mua,Undefined
421,189,mua,Undefined
422,175,mua,Undefined
426,212,good,Undefined
427,173,mua,Undefined
428,45,mua,Undefined
429,216,mua,Undefined
430,216,good,Undefined
431,223,good,Undefined
433,223,good,Undefined
434,223,good,Undefined
435,36,mua,Undefined
436,226,good,Undefined
437,225,good,Undefined
438,55,mua,Undefined
440,173,mua,Undefined
441,225,mua,Undefined
442,231,good,Undefined
443,230,mua,Undefined
444,230,mua,Undefined
445,36,mua,Undefined
446,234,mua,Undefined
447,235,mua,Undefined
448,234,mua,Undefined
449,234,mua,Undefined
450,24,mua,Undefined
451,232,mua,Undefined
452,239,good,Undefined
453,53,mua,Undefined
454,242,mua,Undefined
455,240,mua,Undefined
457,55,mua,Undefined
458,241,mua,Undefined
459,243,mua,Undefined
460,36,mua,Undefined
461,36,good,Undefined
462,37,mua,Undefined
463,55,mua,Undefined
464,247,mua,Undefined
465,45,mua,Undefined
466,245,mua,Undefined
468,37,mua,Undefined
469,245,good,Undefined
470,244,mua,Undefined
471,20,mua,Undefined
472,246,mua,Undefined
473,250,mua,Undefined
474,249,mua,Undefined
475,168,mua,Undefined
476,248,mua,Undefined
477,53,mua,Undefined
478,48,mua,Undefined
479,253,mua,Undefined
480,257,mua,Undefined
481,258,mua,Undefined
482,53,mua,Undefined
483,55,mua,Undefined
484,261,mua,Undefined
485,25,mua,Undefined
486,266,mua,Undefined
487,53,mua,Undefined
488,176,mua,Undefined
489,17,mua,Undefined
490,278,mua,Undefined
491,36,good,Undefined
492,281,mua,Undefined
493,36,mua,Undefined
494,37,mua,Undefined
495,285,mua,Undefined
496,285,mua,Undefined
497,185,mua,Undefined
498,291,mua,Undefined
499,41,mua,Undefined
500,294,mua,Undefined
501,52,mua,Undefined
502,45,mua,Undefined
503,295,mua,Undefined
504,293,mua,Undefined
505,297,mua,Undefined
506,37,mua,Undefined
507,298,mua,Undefined
508,53,mua,Undefined
509,53,mua,Undefined
510,296,mua,Undefined
512,41,mua,Undefined
513,299,mua,Undefined
514,302,mua,Undefined
515,30,mua,Undefined
516,301,mua,Undefined
517,37,mua,Undefined
518,13,mua,Undefined
520,303,mua,Undefined
523,168,mua,Undefined
524,305,mua,Undefined
525,26,mua,Undefined
529,310,mua,Undefined
531,311,mua,Undefined
533,173,mua,Undefined
534,49,mua,Undefined
535,313,good,Undefined
536,48,mua,Undefined
537,316,mua,Undefined
538,173,mua,Undefined
539,318,mua,Undefined
541,24,mua,Undefined
542,317,mua,Undefined
543,55,mua,Undefined
544,321,mua,Undefined
545,41,mua,Undefined
547,57,mua,Undefined
548,24,mua,Undefined
549,323,mua,Undefined
550,322,mua,Undefined
551,320,mua,Undefined
552,165,mua,Undefined
553,321,mua,Undefined
554,49,mua,Undefined
555,326,mua,Undefined
557,184,mua,Undefined
558,176,good,Undefined
559,13,mua,Undefined
561,331,mua,Undefined
562,55,good,Undefined
563,333,mua,Undefined
565,334,mua,Undefined
567,337,mua,Undefined
568,338,mua,Undefined
569,45,mua,Undefined
570,16,mua,Undefined
571,338,mua,Undefined
572,341,mua,Undefined
573,341,good,Undefined
574,344,good,Undefined
575,28,mua,Undefined
577,356,mua,Undefined
578,32,mua,Undefined
579,356,mua,Undefined
580,358,mua,Undefined
582,361,mua,Undefined
583,366,mua,Undefined
584,367,mua,Undefined
585,369,mua,Undefined
586,4,good,Undefined
587,5,mua,Undefined
588,45,good,Undefined
589,21,mua,Undefined
590,48,mua,Undefined
591,36,good,Undefined
592,42,mua,Undefined
593,56,mua,Undefined
594,47,good,Undefined
595,48,good,Undefined
596,55,good,Undefined
597,60,mua,Undefined
598,67,mua,Undefined
599,65,good,Undefined
600,41,mua,Undefined
601,83,mua,Undefined
602,88,mua,Undefined
603,103,mua,Undefined
604,173,mua,Undefined
605,125,mua,Undefined
606,125,mua,Undefined
607,139,mua,Undefined
608,149,mua,Undefined
609,151,good,Undefined
610,152,good,Undefined
611,153,good,Undefined
612,156,good,Undefined
613,168,good,Undefined
614,165,mua,Undefined
615,165,good,Undefined
616,165,mua,Undefined
617,168,good,Undefined
618,173,mua,Undefined
619,189,good,Undefined
620,193,mua,Undefined
621,190,good,Undefined
622,192,good,Undefined
623,207,mua,Undefined
624,204,mua,Undefined
625,211,mua,Undefined
626,212,good,Undefined
627,223,good,Undefined
628,243,mua,Undefined
629,45,mua,Undefined
630,300,mua,Undefined
631,48,mua,Undefined
