ClusterID,Channel,UnitType,UnitArea
873,362,mua,VCX
875,247,mua,HCX
876,335,mua,VCX
879,341,mua,VCX
880,8,mua,Undefined
882,362,mua,VCX
883,362,mua,VCX
886,358,mua,VCX
887,344,mua,VCX
888,253,mua,HCX
890,248,mua,HCX
891,362,mua,VCX
892,252,good,HCX
893,254,mua,HCX
894,5,mua,Undefined
895,252,good,HCX
897,254,mua,HCX
899,347,mua,VCX
900,252,mua,HCX
901,362,mua,VCX
902,32,mua,Undefined
903,362,mua,VCX
904,202,mua,HCX
905,255,mua,HCX
906,340,mua,VCX
909,358,mua,VCX
910,255,mua,HCX
911,352,mua,VCX
912,362,mua,VCX
913,252,mua,HCX
914,362,mua,VCX
916,261,mua,HCX
917,8,mua,Undefined
921,295,mua,VCX
922,286,mua,VCX
924,288,mua,VCX
925,256,mua,HCX
927,350,mua,VCX
928,261,mua,HCX
929,357,mua,VCX
930,13,mua,Undefined
931,265,mua,HCX
932,362,mua,VCX
934,363,mua,VCX
935,351,mua,VCX
936,359,mua,VCX
938,362,mua,VCX
939,347,mua,VCX
941,261,good,HCX
942,363,mua,VCX
943,362,mua,VCX
945,4,mua,Undefined
946,362,mua,VCX
947,263,mua,HCX
949,260,mua,HCX
950,335,mua,VCX
951,362,mua,VCX
952,289,mua,VCX
953,289,mua,VCX
954,349,mua,VCX
956,269,mua,HCX
957,347,mua,VCX
958,363,mua,VCX
959,267,mua,HCX
960,360,mua,VCX
962,334,mua,VCX
963,359,mua,VCX
967,286,mua,VCX
968,353,mua,VCX
970,363,mua,VCX
971,9,mua,Undefined
972,269,mua,HCX
973,288,mua,VCX
974,363,mua,VCX
976,321,mua,VCX
980,362,mua,VCX
981,363,mua,VCX
983,300,mua,VCX
984,317,mua,VCX
985,279,mua,VCX
986,360,mua,VCX
987,362,mua,VCX
988,261,mua,HCX
989,288,mua,VCX
991,348,mua,VCX
992,269,mua,HCX
995,270,good,HCX
997,321,good,VCX
998,290,mua,VCX
999,358,mua,VCX
1000,272,mua,HCX
1001,363,mua,VCX
1005,275,mua,VCX
1007,297,mua,VCX
1008,362,mua,VCX
1011,277,good,VCX
1012,283,mua,VCX
1013,276,mua,VCX
1014,277,good,VCX
1015,278,good,VCX
1017,282,mua,VCX
1018,286,mua,VCX
1019,275,mua,VCX
1020,350,mua,VCX
1021,287,mua,VCX
1024,350,mua,VCX
1025,352,mua,VCX
1029,328,mua,VCX
1030,363,mua,VCX
1033,340,mua,VCX
1034,280,mua,VCX
1036,279,mua,VCX
1037,281,good,VCX
1039,283,good,VCX
1040,283,good,VCX
1042,341,mua,VCX
1043,298,mua,VCX
1045,363,good,VCX
1046,280,mua,VCX
1047,290,mua,VCX
1048,285,mua,VCX
1050,341,mua,VCX
1051,284,good,VCX
1053,345,mua,VCX
1054,286,good,VCX
1055,285,mua,VCX
1057,1,mua,Undefined
1059,285,mua,VCX
1060,325,mua,VCX
1061,355,mua,VCX
1065,284,good,VCX
1066,291,mua,VCX
1068,355,mua,VCX
1069,352,mua,VCX
1070,331,mua,VCX
1071,362,mua,VCX
1072,355,mua,VCX
1073,362,mua,VCX
1075,288,mua,VCX
1076,295,mua,VCX
1078,299,mua,VCX
1079,291,good,VCX
1080,288,mua,VCX
1082,292,mua,VCX
1089,363,mua,VCX
1091,290,mua,VCX
1095,297,good,VCX
1102,299,good,VCX
1103,350,mua,VCX
1104,297,mua,VCX
1105,303,good,VCX
1110,301,mua,VCX
1112,302,mua,VCX
1113,362,mua,VCX
1114,358,mua,VCX
1116,303,good,VCX
1121,301,good,VCX
1123,303,good,VCX
1124,350,mua,VCX
1126,305,mua,VCX
1127,352,good,VCX
1129,344,mua,VCX
1130,6,mua,Undefined
1133,302,mua,VCX
1135,354,mua,VCX
1140,313,mua,VCX
1141,309,mua,VCX
1143,362,mua,VCX
1144,315,mua,VCX
1145,355,mua,VCX
1147,345,mua,VCX
1149,361,mua,VCX
1158,311,good,VCX
1163,335,mua,VCX
1164,315,good,VCX
1166,362,mua,VCX
1168,362,mua,VCX
1170,9,mua,Undefined
1171,315,mua,VCX
1174,315,mua,VCX
1175,316,mua,VCX
1176,312,good,VCX
1178,342,mua,VCX
1182,348,mua,VCX
1183,318,good,VCX
1184,317,mua,VCX
1186,319,good,VCX
1187,314,mua,VCX
1188,348,mua,VCX
1189,348,mua,VCX
1190,321,mua,VCX
1191,362,mua,VCX
1192,319,mua,VCX
1193,21,mua,Undefined
1202,322,mua,VCX
1204,325,mua,VCX
1208,335,mua,VCX
1210,321,good,VCX
1211,323,mua,VCX
1212,322,mua,VCX
1213,323,good,VCX
1219,322,mua,VCX
1220,351,mua,VCX
1222,345,mua,VCX
1224,363,mua,VCX
1226,326,mua,VCX
1227,326,good,VCX
1229,363,mua,VCX
1237,331,good,VCX
1238,330,mua,VCX
1239,329,mua,VCX
1242,341,mua,VCX
1244,331,mua,VCX
1246,363,mua,VCX
1247,337,mua,VCX
1248,335,good,VCX
1249,363,mua,VCX
1254,332,mua,VCX
1255,332,mua,VCX
1256,341,mua,VCX
1259,363,mua,VCX
1260,332,mua,VCX
1261,335,mua,VCX
1262,332,mua,VCX
1263,352,mua,VCX
1264,8,mua,Undefined
1265,338,mua,VCX
1272,363,mua,VCX
1274,336,mua,VCX
1275,338,mua,VCX
1278,340,good,VCX
1279,342,mua,VCX
1280,340,good,VCX
1285,362,mua,VCX
1286,9,mua,Undefined
1287,340,mua,VCX
1288,346,mua,VCX
1289,341,mua,VCX
1293,362,mua,VCX
1294,344,mua,VCX
1295,349,mua,VCX
1296,354,mua,VCX
1297,350,good,VCX
1298,351,mua,VCX
1299,340,mua,VCX
1300,343,mua,VCX
1301,363,mua,VCX
1302,363,mua,VCX
1303,354,mua,VCX
1304,348,mua,VCX
1305,363,mua,VCX
1306,354,mua,VCX
1307,348,mua,VCX
1308,353,mua,VCX
1309,363,mua,VCX
1312,350,mua,VCX
1313,363,mua,VCX
1318,362,mua,VCX
1319,362,mua,VCX
1320,363,mua,VCX
1323,363,mua,VCX
1325,359,mua,VCX
1326,356,mua,VCX
1329,363,mua,VCX
1330,363,mua,VCX
1332,363,mua,VCX
1333,363,mua,VCX
1334,363,mua,VCX
1340,363,mua,VCX
1341,363,mua,VCX
1343,362,mua,VCX
1344,8,good,Undefined
1345,340,mua,VCX
1346,1,mua,Undefined
1347,7,mua,Undefined
1348,1,good,Undefined
1349,5,mua,Undefined
1350,21,good,Undefined
1351,21,good,Undefined
1352,335,mua,VCX
1353,18,mua,Undefined
1354,24,good,Undefined
1355,22,good,Undefined
1356,32,good,Undefined
1357,27,good,Undefined
1358,30,mua,Undefined
1359,34,good,Undefined
1360,36,good,Undefined
1361,9,mua,Undefined
1362,33,good,Undefined
1363,41,good,Undefined
1364,39,good,Undefined
1365,44,good,Undefined
1366,37,mua,Undefined
1367,301,mua,VCX
1368,41,good,Undefined
1369,48,good,Undefined
1370,53,good,TH
1371,49,good,Undefined
1372,61,good,TH
1373,347,mua,VCX
1374,362,mua,VCX
1375,362,mua,VCX
1376,362,mua,VCX
1377,57,mua,TH
1378,71,good,TH
1379,77,good,TH
1380,321,mua,VCX
1381,335,mua,VCX
1382,77,good,TH
1383,363,mua,VCX
1384,77,good,TH
1385,83,good,TH
1386,84,good,TH
1387,89,good,TH
1388,91,mua,TH
1389,95,good,TH
1390,279,mua,VCX
1391,77,mua,TH
1392,102,good,TH
1393,101,mua,TH
1394,105,mua,TH
1395,98,good,TH
1396,117,good,TH
1397,106,good,TH
1398,108,good,TH
1399,111,good,TH
1400,121,good,TH
1401,122,good,TH
1402,361,mua,VCX
1403,123,good,TH
1404,152,mua,HCX
1405,345,mua,VCX
1406,156,mua,HCX
1407,155,good,HCX
1408,169,mua,HCX
1409,168,mua,HCX
1410,169,mua,HCX
1411,169,good,HCX
1412,171,mua,HCX
1413,176,mua,HCX
1414,174,mua,HCX
1415,363,mua,VCX
1416,227,mua,HCX
1417,355,mua,VCX
1418,231,mua,HCX
1419,235,mua,HCX
1420,276,mua,VCX
1421,341,mua,VCX
1422,243,mua,HCX
1423,285,mua,VCX
1424,314,mua,VCX
1425,353,mua,VCX
1426,250,good,HCX
1427,299,mua,VCX
1428,363,mua,VCX
1429,271,mua,HCX
1430,275,good,VCX
1431,291,mua,VCX
1432,286,mua,VCX
1433,282,good,VCX
1434,359,mua,VCX
1435,294,good,VCX
1436,317,mua,VCX
1437,300,good,VCX
1438,304,good,VCX
1439,303,mua,VCX
1440,348,mua,VCX
1441,310,good,VCX
1442,314,mua,VCX
1443,318,mua,VCX
1444,318,good,VCX
1445,321,good,VCX
1446,362,mua,VCX
1447,322,mua,VCX
1448,327,mua,VCX
1449,324,mua,VCX
1450,363,mua,VCX
1451,336,good,VCX
1452,338,mua,VCX
1453,340,good,VCX
1454,363,mua,VCX
1455,363,mua,VCX
1456,362,mua,VCX
1457,362,mua,VCX
