ClusterID,Channel,UnitType,UnitArea
0,5,good,Undefined
1,370,mua,VCX
3,2,good,Undefined
4,3,mua,Undefined
5,1,good,Undefined
6,2,good,Undefined
7,4,mua,Undefined
9,4,mua,Undefined
12,1,good,Undefined
13,8,good,Undefined
14,5,mua,Undefined
16,6,mua,Undefined
18,8,mua,Undefined
23,5,good,Undefined
26,11,mua,Undefined
28,12,mua,Undefined
32,12,mua,Undefined
34,9,good,Undefined
36,9,good,Undefined
38,15,mua,Undefined
39,13,mua,Undefined
40,16,mua,Undefined
41,14,mua,Undefined
42,14,good,Undefined
49,16,mua,Undefined
50,18,mua,Undefined
51,20,mua,Undefined
52,17,mua,Undefined
53,20,mua,Undefined
54,20,good,Undefined
55,20,good,Undefined
58,23,mua,Undefined
60,21,mua,Undefined
62,24,good,Undefined
63,21,good,Undefined
65,24,good,Undefined
66,25,mua,Undefined
69,28,good,Undefined
70,30,mua,Undefined
71,29,mua,Undefined
73,24,mua,Undefined
74,30,mua,Undefined
76,32,mua,Undefined
78,36,mua,Undefined
79,35,mua,Undefined
80,34,mua,Undefined
81,34,good,Undefined
83,35,mua,Undefined
85,40,mua,Undefined
86,39,mua,Undefined
87,40,mua,Undefined
89,41,mua,Undefined
90,42,mua,Undefined
91,42,good,Undefined
92,44,mua,Undefined
94,47,mua,Undefined
101,48,good,Undefined
102,50,mua,Undefined
103,51,good,Undefined
105,51,mua,Undefined
107,50,mua,Undefined
109,50,mua,Undefined
112,51,good,Undefined
114,54,mua,Undefined
115,54,mua,Undefined
116,55,mua,Undefined
117,54,mua,Undefined
119,55,mua,Undefined
122,58,good,Undefined
125,60,mua,Undefined
126,57,mua,Undefined
127,60,mua,Undefined
130,64,mua,Undefined
131,63,mua,Undefined
132,61,good,Undefined
134,65,mua,Undefined
135,66,mua,Undefined
137,65,mua,Undefined
138,70,mua,Undefined
139,356,mua,VCX
140,69,mua,Undefined
141,70,mua,Undefined
142,69,mua,Undefined
144,323,mua,VCX
147,77,mua,Undefined
148,79,mua,Undefined
149,78,mua,Undefined
150,325,mua,VCX
151,81,mua,Undefined
152,82,mua,Undefined
154,83,mua,Undefined
156,81,mua,Undefined
157,82,mua,Undefined
158,336,mua,VCX
161,88,mua,Undefined
162,86,good,Undefined
163,86,good,Undefined
164,86,good,Undefined
165,90,mua,Undefined
167,324,mua,VCX
168,173,mua,HCX
169,92,mua,Undefined
172,90,mua,Undefined
173,356,mua,VCX
175,360,mua,VCX
176,94,mua,Undefined
178,169,mua,HCX
181,97,good,Undefined
182,102,mua,Undefined
183,106,good,Undefined
185,106,mua,Undefined
186,107,good,Undefined
187,105,mua,Undefined
188,322,mua,VCX
189,108,mua,Undefined
190,112,good,Undefined
191,112,good,Undefined
192,112,good,Undefined
193,325,good,VCX
194,113,mua,Undefined
195,115,mua,Undefined
196,115,mua,Undefined
197,113,mua,Undefined
198,119,good,Undefined
199,119,good,Undefined
200,120,good,Undefined
202,117,good,Undefined
203,124,mua,Undefined
204,121,good,Undefined
205,340,mua,VCX
206,124,good,Undefined
207,127,mua,Undefined
208,125,mua,Undefined
209,127,good,Undefined
210,128,mua,Undefined
212,126,mua,Undefined
213,127,mua,Undefined
214,322,good,VCX
215,131,mua,Undefined
216,132,good,Undefined
217,161,mua,HCX
219,324,mua,VCX
221,141,mua,Undefined
222,144,good,Undefined
223,144,mua,Undefined
224,143,good,Undefined
226,148,mua,Undefined
227,147,good,Undefined
228,150,mua,Undefined
229,152,good,Undefined
230,157,mua,HCX
231,152,mua,Undefined
232,158,mua,HCX
233,155,mua,HCX
234,156,good,HCX
236,155,good,HCX
238,162,good,HCX
239,157,mua,HCX
242,163,mua,HCX
244,162,good,HCX
246,164,good,HCX
248,164,good,HCX
250,163,mua,HCX
252,168,good,HCX
258,165,mua,HCX
260,165,good,HCX
267,169,good,HCX
270,171,mua,HCX
273,172,good,HCX
278,169,good,HCX
281,173,mua,HCX
286,176,good,HCX
287,176,mua,HCX
289,174,good,HCX
291,173,good,HCX
293,177,good,HCX
294,177,mua,HCX
295,172,mua,HCX
296,177,mua,HCX
297,176,good,HCX
298,174,mua,HCX
299,177,good,HCX
300,178,good,HCX
302,176,mua,HCX
304,187,mua,HCX
306,186,good,HCX
307,185,mua,HCX
308,185,good,HCX
311,190,good,HCX
313,190,good,HCX
314,186,good,HCX
315,195,mua,HCX
316,195,good,HCX
317,192,good,HCX
319,199,mua,HCX
320,196,good,HCX
321,198,mua,HCX
322,203,mua,HCX
326,204,mua,HCX
328,207,good,HCX
330,208,good,HCX
332,208,mua,HCX
335,215,mua,HCX
337,212,good,HCX
339,212,good,HCX
341,214,good,HCX
344,223,good,HCX
345,223,mua,HCX
346,223,good,HCX
347,223,good,HCX
349,225,mua,HCX
353,226,mua,HCX
354,227,mua,HCX
356,224,good,HCX
359,230,mua,HCX
361,231,mua,HCX
363,235,mua,HCX
367,236,mua,HCX
369,239,mua,HCX
370,239,mua,HCX
372,240,mua,HCX
373,243,good,HCX
374,243,mua,HCX
376,240,mua,HCX
379,247,mua,HCX
380,244,mua,HCX
381,245,mua,HCX
382,247,mua,HCX
385,250,mua,HCX
386,248,mua,HCX
387,248,mua,HCX
388,253,mua,HCX
389,253,mua,HCX
392,252,mua,HCX
393,259,mua,HCX
394,259,mua,HCX
396,259,mua,HCX
399,258,mua,HCX
403,263,mua,HCX
408,260,mua,HCX
410,264,mua,HCX
412,241,mua,HCX
413,264,mua,HCX
416,266,mua,HCX
418,266,mua,HCX
419,271,mua,Undefined
420,268,mua,HCX
422,169,mua,HCX
424,270,mua,HCX
425,269,mua,HCX
426,274,mua,Undefined
427,275,mua,Undefined
428,28,mua,Undefined
429,276,mua,Undefined
430,278,mua,Undefined
431,32,mua,Undefined
432,277,mua,Undefined
433,276,good,Undefined
434,279,mua,Undefined
435,281,mua,Undefined
436,281,good,Undefined
437,281,mua,Undefined
438,283,good,Undefined
439,283,mua,Undefined
440,283,mua,Undefined
441,287,good,Undefined
442,282,mua,Undefined
444,285,mua,Undefined
445,284,good,Undefined
447,286,mua,Undefined
448,284,good,Undefined
449,284,good,Undefined
451,290,good,Undefined
452,291,mua,VCX
453,288,good,Undefined
456,288,mua,Undefined
457,294,mua,VCX
458,295,mua,VCX
459,298,mua,VCX
460,296,good,VCX
463,301,mua,VCX
466,304,mua,VCX
467,32,mua,Undefined
468,303,mua,VCX
469,300,mua,VCX
471,303,mua,VCX
473,307,mua,VCX
476,307,mua,VCX
477,306,good,VCX
483,310,mua,VCX
486,309,mua,VCX
489,308,good,VCX
491,313,mua,VCX
493,312,mua,VCX
494,323,mua,VCX
497,316,good,VCX
498,316,good,VCX
499,316,mua,VCX
500,319,good,VCX
501,318,good,VCX
502,318,mua,VCX
503,323,mua,VCX
505,327,good,VCX
507,321,mua,VCX
508,320,mua,VCX
510,320,mua,VCX
511,323,good,VCX
517,327,mua,VCX
518,327,good,VCX
520,324,good,VCX
524,329,mua,VCX
526,332,mua,VCX
527,335,good,VCX
537,334,mua,VCX
541,335,mua,VCX
542,332,mua,VCX
544,338,mua,VCX
546,336,mua,VCX
547,337,mua,VCX
548,338,mua,VCX
549,340,mua,VCX
551,341,good,VCX
553,343,mua,VCX
554,341,mua,VCX
556,347,good,VCX
558,344,mua,VCX
559,346,mua,VCX
562,349,mua,VCX
566,349,mua,VCX
567,348,mua,VCX
569,352,mua,VCX
570,352,mua,VCX
575,356,mua,VCX
579,356,mua,VCX
584,359,good,VCX
587,366,mua,VCX
591,365,mua,VCX
592,368,mua,VCX
594,368,mua,VCX
595,370,mua,VCX
596,365,mua,VCX
597,8,good,Undefined
598,4,good,Undefined
599,9,good,Undefined
600,8,mua,Undefined
601,12,good,Undefined
602,13,good,Undefined
603,20,good,Undefined
604,28,good,Undefined
605,41,good,Undefined
606,45,mua,Undefined
607,50,mua,Undefined
608,46,mua,Undefined
609,57,good,Undefined
610,52,mua,Undefined
611,60,mua,Undefined
612,60,mua,Undefined
613,73,mua,Undefined
614,86,good,Undefined
615,92,mua,Undefined
616,92,mua,Undefined
617,94,mua,Undefined
618,356,mua,VCX
619,331,mua,VCX
620,143,mua,Undefined
621,160,good,HCX
622,156,good,HCX
623,161,mua,HCX
624,164,mua,HCX
625,171,mua,HCX
626,169,mua,HCX
627,169,good,HCX
628,165,mua,HCX
629,176,mua,HCX
630,176,mua,HCX
631,182,mua,HCX
632,187,mua,HCX
633,189,mua,HCX
634,200,mua,HCX
635,201,good,HCX
636,209,good,HCX
637,211,good,HCX
638,211,good,HCX
639,212,good,HCX
640,221,mua,HCX
641,235,mua,HCX
642,230,mua,HCX
643,239,mua,HCX
644,236,mua,HCX
645,243,mua,HCX
646,248,good,HCX
647,262,mua,HCX
648,265,mua,HCX
649,260,good,HCX
650,258,good,HCX
651,264,good,HCX
652,264,mua,HCX
653,286,good,Undefined
654,300,mua,VCX
655,298,mua,VCX
656,305,good,VCX
657,315,mua,VCX
658,317,mua,VCX
659,307,mua,VCX
660,320,good,VCX
661,320,good,VCX
662,326,mua,VCX
663,328,mua,VCX
664,324,mua,VCX
665,328,mua,VCX
666,332,mua,VCX
667,336,good,VCX
668,341,mua,VCX
669,344,mua,VCX
670,342,good,VCX
671,352,mua,VCX
672,350,good,VCX
673,351,good,VCX
674,354,mua,VCX
675,364,mua,VCX
676,356,mua,VCX
677,360,mua,VCX
678,357,mua,VCX
679,364,mua,VCX
680,364,good,VCX
