ClusterID,Channel,UnitType,UnitArea
0,1,good,Undefined
1,3,good,Undefined
4,2,good,Undefined
5,1,good,Undefined
10,5,good,Undefined
11,8,good,Undefined
13,9,good,Undefined
15,10,good,Undefined
16,9,good,Undefined
17,9,good,Undefined
19,12,good,Undefined
21,15,good,Undefined
22,13,good,Undefined
24,16,mua,Undefined
27,19,good,Undefined
28,18,good,Undefined
33,28,mua,TH
35,26,good,TH
36,30,good,TH
37,25,good,TH
39,27,good,TH
40,29,good,TH
41,31,good,TH
42,31,mua,TH
43,34,mua,TH
44,30,good,TH
45,32,good,TH
46,32,mua,TH
47,30,good,TH
48,29,good,TH
49,34,mua,TH
50,33,good,TH
51,33,good,TH
52,36,good,TH
53,35,good,TH
54,33,good,TH
56,40,mua,TH
57,33,good,TH
58,39,good,TH
59,39,good,TH
60,39,good,TH
61,39,good,TH
63,37,good,TH
64,42,good,TH
65,41,good,TH
66,41,good,TH
68,44,good,TH
69,42,good,TH
70,44,good,TH
71,41,good,TH
72,45,good,TH
75,45,good,TH
77,45,good,TH
78,47,good,TH
79,45,good,TH
80,46,mua,TH
81,46,good,TH
82,46,mua,TH
86,50,good,TH
87,45,good,TH
89,49,good,TH
90,45,good,TH
91,52,good,TH
92,52,good,TH
93,53,good,TH
94,53,mua,TH
95,55,good,TH
97,53,good,TH
98,53,good,TH
99,53,good,TH
100,59,good,TH
101,59,mua,TH
102,60,good,TH
103,61,good,TH
104,63,good,TH
105,63,good,TH
106,62,good,TH
108,66,good,TH
109,64,good,TH
110,65,good,TH
111,66,good,TH
112,67,good,TH
113,68,good,TH
114,65,good,TH
115,68,good,TH
116,68,good,TH
118,70,good,TH
119,72,good,TH
120,72,good,TH
121,70,good,TH
123,75,good,TH
124,74,good,TH
126,76,good,TH
127,74,good,TH
128,73,good,TH
131,73,good,TH
132,75,good,TH
133,81,mua,TH
134,80,good,TH
135,79,good,TH
136,77,good,TH
138,77,good,TH
141,80,good,TH
143,77,good,TH
145,84,good,TH
147,84,good,TH
152,81,good,TH
154,86,good,TH
156,88,good,TH
158,85,good,TH
159,88,good,TH
160,85,good,TH
161,86,good,TH
162,89,mua,TH
163,91,good,TH
164,92,good,TH
165,92,good,TH
166,89,good,TH
168,92,good,TH
169,92,good,TH
170,89,good,TH
172,95,good,TH
173,95,good,TH
176,93,good,TH
178,94,good,TH
179,96,good,TH
180,93,good,TH
181,91,good,TH
182,96,good,TH
187,99,good,TH
188,99,good,TH
189,98,good,TH
190,100,good,TH
192,97,good,TH
193,97,good,TH
194,104,good,TH
195,104,mua,TH
198,101,good,TH
200,101,good,TH
201,107,good,TH
202,107,good,TH
203,108,good,TH
205,108,mua,TH
206,105,good,TH
207,109,good,TH
208,110,mua,TH
209,112,good,TH
210,112,good,TH
211,112,good,TH
212,107,good,TH
213,107,good,TH
214,109,good,TH
215,111,good,TH
