ClusterID,Channel,UnitType,UnitArea
119,33,good,Undefined
120,37,good,Undefined
121,36,good,Undefined
122,36,good,Undefined
123,37,good,Undefined
125,36,mua,Undefined
126,33,good,Undefined
127,33,good,Undefined
128,36,good,Undefined
129,33,good,Undefined
130,35,good,Undefined
131,37,good,Undefined
132,40,good,Undefined
133,37,good,Undefined
134,38,good,Undefined
135,39,good,Undefined
140,38,good,Undefined
141,40,mua,Undefined
142,38,good,Undefined
143,40,good,Undefined
145,6,mua,Undefined
146,42,good,Undefined
147,51,good,TH
148,41,good,Undefined
151,39,good,Undefined
152,44,good,Undefined
153,41,good,Undefined
155,44,good,Undefined
157,44,good,Undefined
158,48,good,Undefined
160,45,mua,Undefined
161,45,good,Undefined
162,47,good,Undefined
163,86,good,TH
165,45,good,Undefined
166,49,good,Undefined
167,49,good,Undefined
168,45,good,Undefined
169,48,mua,Undefined
170,46,good,Undefined
171,48,mua,Undefined
172,48,good,Undefined
173,47,good,Undefined
174,49,good,Undefined
176,49,good,Undefined
178,49,good,Undefined
179,50,good,Undefined
181,49,good,Undefined
183,49,good,Undefined
184,51,mua,TH
185,52,mua,TH
187,52,mua,TH
189,53,good,TH
190,54,good,TH
191,53,good,TH
193,54,good,TH
194,55,good,TH
196,56,good,TH
197,56,mua,TH
198,52,good,TH
201,54,good,TH
202,60,good,TH
203,57,good,TH
204,57,good,TH
205,57,good,TH
206,57,good,TH
207,60,good,TH
208,60,good,TH
209,59,good,TH
210,58,good,TH
211,57,good,TH
212,58,good,TH
213,60,good,TH
214,58,good,TH
215,60,good,TH
216,57,good,TH
217,64,good,TH
218,61,good,TH
219,63,good,TH
220,64,good,TH
221,61,good,TH
222,64,good,TH
223,61,good,TH
224,64,good,TH
225,63,good,TH
226,61,good,TH
227,62,good,TH
228,64,good,TH
229,62,good,TH
230,62,good,TH
231,64,good,TH
232,63,good,TH
233,66,good,TH
235,65,good,TH
236,68,good,TH
237,68,good,TH
240,65,good,TH
242,65,good,TH
243,67,good,TH
244,65,good,TH
248,72,good,TH
249,74,good,TH
250,70,good,TH
252,69,good,TH
253,67,good,TH
255,72,good,TH
256,69,good,TH
258,71,good,TH
259,69,good,TH
260,72,good,TH
262,76,good,TH
263,76,good,TH
264,76,good,TH
265,74,good,TH
266,75,good,TH
267,74,good,TH
268,76,good,TH
269,73,good,TH
270,73,good,TH
271,73,good,TH
275,80,good,TH
276,76,good,TH
277,73,good,TH
278,76,good,TH
280,76,good,TH
282,80,good,TH
283,77,good,TH
284,80,good,TH
287,82,good,TH
288,81,good,TH
289,81,good,TH
290,84,good,TH
291,84,good,TH
292,82,good,TH
293,81,good,TH
294,83,good,TH
295,84,mua,TH
296,87,good,TH
297,88,good,TH
298,85,good,TH
299,87,good,TH
301,88,good,TH
302,86,good,TH
303,87,good,TH
304,88,good,TH
305,87,good,TH
308,92,good,TH
309,91,good,TH
310,92,mua,TH
311,90,good,TH
312,89,good,TH
313,89,good,TH
314,90,good,TH
315,92,good,TH
316,89,good,TH
317,95,mua,TH
318,96,good,TH
319,93,good,TH
324,94,good,TH
326,93,good,TH
328,93,good,TH
329,100,good,TH
330,100,good,TH
333,99,good,TH
334,99,good,TH
335,98,good,TH
336,97,good,TH
337,100,good,TH
338,97,good,TH
339,97,good,TH
341,100,mua,TH
344,101,good,TH
345,103,good,TH
346,104,good,TH
349,101,good,TH
350,101,mua,TH
351,101,good,TH
353,104,good,TH
354,101,good,TH
356,101,good,TH
357,104,good,TH
359,103,good,TH
360,105,good,TH
364,108,good,TH
365,105,good,TH
366,106,good,TH
367,107,mua,TH
368,108,good,TH
369,105,good,TH
370,108,mua,TH
372,108,good,TH
374,111,good,TH
376,111,good,TH
377,111,mua,TH
378,109,good,TH
379,110,good,TH
381,88,mua,TH
386,111,good,TH
387,109,good,TH
388,108,good,TH
389,111,good,TH
390,109,good,TH
392,112,good,TH
393,113,mua,TH
396,113,good,TH
399,116,mua,TH
403,116,mua,TH
404,113,mua,TH
405,118,good,TH
406,117,good,TH
407,117,mua,TH
408,118,good,TH
409,119,good,TH
410,120,mua,TH
412,120,good,TH
413,117,good,TH
414,117,good,TH
415,120,good,TH
416,123,good,TH
417,122,good,TH
418,123,good,TH
419,124,mua,TH
420,124,good,TH
421,123,good,TH
422,124,good,TH
423,121,mua,TH
424,129,mua,TH
425,123,mua,TH
426,125,good,TH
427,123,good,TH
428,123,good,TH
429,133,mua,Undefined
430,145,mua,HCX
431,137,mua,Undefined
432,135,mua,Undefined
435,135,mua,Undefined
439,140,good,Undefined
440,139,mua,Undefined
441,141,mua,HCX
442,138,mua,Undefined
443,139,mua,Undefined
445,138,mua,Undefined
446,139,mua,Undefined
447,139,mua,Undefined
450,139,mua,Undefined
452,138,mua,Undefined
453,138,mua,Undefined
454,138,good,Undefined
455,139,mua,Undefined
458,143,mua,HCX
459,144,good,HCX
461,141,mua,HCX
462,148,good,HCX
463,145,mua,HCX
466,149,good,HCX
467,148,good,HCX
469,145,good,HCX
470,147,good,HCX
471,154,good,HCX
472,149,good,HCX
473,152,good,HCX
474,149,good,HCX
475,152,good,HCX
476,158,mua,HCX
477,152,good,HCX
478,152,good,HCX
480,151,good,HCX
481,150,good,HCX
482,149,good,HCX
483,153,good,HCX
484,156,good,HCX
485,156,mua,HCX
487,153,good,HCX
488,155,good,HCX
489,153,mua,HCX
491,153,mua,HCX
492,154,mua,HCX
493,157,mua,HCX
494,160,good,HCX
495,160,mua,HCX
496,88,good,TH
497,157,mua,HCX
498,160,good,HCX
501,158,mua,HCX
502,157,good,HCX
503,158,good,HCX
504,166,mua,HCX
505,161,good,HCX
506,161,good,HCX
507,162,good,HCX
508,163,good,HCX
509,164,good,HCX
510,162,mua,HCX
511,164,mua,HCX
512,149,mua,HCX
513,164,good,HCX
514,161,mua,HCX
516,168,mua,HCX
517,166,good,HCX
519,167,good,HCX
522,167,mua,HCX
524,166,mua,HCX
525,166,mua,HCX
526,167,mua,HCX
527,166,mua,HCX
528,164,mua,HCX
529,169,mua,HCX
530,171,mua,HCX
531,171,mua,HCX
532,160,mua,HCX
533,174,mua,HCX
534,175,good,HCX
535,174,mua,HCX
536,179,mua,HCX
537,179,good,HCX
538,178,mua,HCX
539,183,mua,HCX
540,164,mua,HCX
541,150,mua,HCX
542,187,good,HCX
543,188,good,HCX
544,186,good,HCX
545,190,mua,HCX
546,73,mua,TH
547,191,good,HCX
548,189,good,HCX
549,192,mua,HCX
550,195,mua,HCX
551,194,good,HCX
552,194,mua,HCX
554,199,good,HCX
557,199,good,HCX
558,198,mua,HCX
559,201,mua,HCX
560,203,good,HCX
563,200,mua,HCX
564,203,good,HCX
565,204,good,HCX
566,207,good,HCX
567,202,mua,HCX
569,203,good,HCX
571,213,mua,HCX
572,208,good,HCX
574,227,good,HCX
575,227,mua,HCX
577,215,mua,HCX
579,215,good,HCX
580,215,mua,HCX
581,223,mua,HCX
582,225,mua,HCX
587,227,mua,HCX
588,222,good,HCX
590,227,mua,HCX
591,225,mua,HCX
592,216,good,HCX
593,223,mua,HCX
595,226,mua,HCX
600,225,mua,HCX
601,223,mua,HCX
604,226,mua,HCX
607,226,good,HCX
609,231,good,HCX
610,220,mua,HCX
613,227,good,HCX
618,224,mua,HCX
623,218,good,HCX
626,227,good,HCX
627,228,mua,HCX
633,228,good,HCX
636,228,mua,HCX
639,13,good,Undefined
640,236,good,HCX
641,236,mua,HCX
646,235,mua,HCX
647,235,mua,HCX
648,232,mua,HCX
649,236,good,HCX
650,241,mua,HCX
651,236,mua,HCX
652,239,good,HCX
654,239,good,HCX
655,238,mua,HCX
656,236,mua,HCX
657,239,mua,HCX
659,236,mua,HCX
660,242,good,HCX
661,243,good,HCX
662,241,good,HCX
663,243,mua,HCX
664,242,good,HCX
665,240,good,HCX
666,242,good,HCX
667,240,good,HCX
668,243,mua,HCX
669,244,good,HCX
670,244,good,HCX
671,244,mua,HCX
672,247,mua,HCX
673,247,good,HCX
674,244,good,HCX
675,248,good,HCX
676,84,good,TH
677,248,good,HCX
678,249,mua,HCX
679,255,mua,HCX
680,252,good,HCX
681,375,mua,VCX
682,255,good,HCX
683,254,mua,HCX
684,254,mua,HCX
685,255,mua,HCX
686,254,mua,HCX
687,259,good,HCX
688,259,mua,HCX
689,73,mua,TH
691,263,good,VCX
692,259,good,HCX
693,263,good,VCX
694,265,good,VCX
697,264,good,VCX
698,266,good,VCX
702,271,good,VCX
703,84,mua,TH
704,271,mua,VCX
705,268,good,VCX
707,275,mua,VCX
708,86,mua,TH
709,272,good,VCX
710,275,good,VCX
711,273,good,VCX
712,275,good,VCX
713,272,good,VCX
715,272,good,VCX
716,272,good,VCX
717,279,good,VCX
718,279,good,VCX
719,276,mua,VCX
720,296,mua,VCX
723,276,mua,VCX
725,278,good,VCX
726,283,good,VCX
727,281,good,VCX
728,280,mua,VCX
729,283,good,VCX
731,283,mua,VCX
732,285,good,VCX
733,288,mua,VCX
734,284,good,VCX
735,287,good,VCX
736,287,mua,VCX
737,288,mua,VCX
739,290,good,VCX
740,288,good,VCX
741,296,mua,VCX
742,288,good,VCX
743,291,good,VCX
744,288,good,VCX
745,289,good,VCX
748,291,good,VCX
749,295,good,VCX
751,292,good,VCX
753,294,good,VCX
754,293,good,VCX
755,294,good,VCX
756,300,good,VCX
758,292,good,VCX
761,296,good,VCX
764,293,good,VCX
766,295,good,VCX
772,296,good,VCX
775,299,good,VCX
777,296,mua,VCX
780,296,mua,VCX
790,302,mua,VCX
792,296,good,VCX
797,304,good,VCX
799,307,mua,VCX
802,304,good,VCX
804,304,good,VCX
813,307,good,VCX
815,311,good,VCX
816,308,good,VCX
817,308,good,VCX
819,308,good,VCX
820,310,mua,VCX
821,315,mua,VCX
823,315,mua,VCX
824,321,good,VCX
826,316,mua,VCX
828,319,mua,VCX
829,319,good,VCX
831,319,mua,VCX
833,323,good,VCX
835,322,good,VCX
840,320,good,VCX
842,322,mua,VCX
845,326,mua,VCX
846,325,good,VCX
847,325,good,VCX
860,324,good,VCX
861,329,good,VCX
863,331,mua,VCX
866,328,good,VCX
870,330,good,VCX
876,328,mua,VCX
877,318,mua,VCX
884,330,good,VCX
885,335,mua,VCX
888,332,mua,VCX
890,333,good,VCX
893,332,good,VCX
896,335,mua,VCX
902,332,mua,VCX
907,331,mua,VCX
910,336,good,VCX
915,337,good,VCX
916,336,mua,VCX
917,339,mua,VCX
924,340,mua,VCX
925,339,good,VCX
926,345,mua,VCX
927,347,good,VCX
929,351,mua,VCX
930,298,mua,VCX
931,377,mua,VCX
932,355,mua,VCX
933,358,mua,VCX
934,359,mua,VCX
935,359,mua,VCX
936,23,mua,Undefined
937,13,mua,Undefined
938,363,mua,VCX
942,377,mua,VCX
943,361,mua,VCX
944,375,mua,VCX
945,371,mua,VCX
946,366,mua,VCX
948,296,mua,VCX
953,67,mua,TH
956,72,mua,TH
957,88,mua,TH
958,375,mua,VCX
959,377,mua,VCX
960,376,mua,VCX
962,376,mua,VCX
967,6,good,Undefined
968,377,mua,VCX
969,8,good,Undefined
970,16,mua,Undefined
971,20,good,Undefined
972,23,good,Undefined
973,23,good,Undefined
974,31,good,Undefined
975,29,good,Undefined
976,37,good,Undefined
977,37,good,Undefined
978,44,good,Undefined
979,42,mua,Undefined
980,52,good,TH
981,51,mua,TH
982,52,good,TH
983,53,mua,TH
984,65,good,TH
985,67,good,TH
986,68,good,TH
987,79,good,TH
988,78,good,TH
989,83,good,TH
990,88,good,TH
991,93,good,TH
992,95,good,TH
993,96,good,TH
994,96,mua,TH
995,101,good,TH
996,104,good,TH
997,101,good,TH
998,107,good,TH
999,105,good,TH
1000,106,good,TH
1001,111,good,TH
1002,116,good,TH
1003,109,good,TH
1004,114,good,TH
1005,134,mua,Undefined
1006,141,mua,HCX
1007,139,mua,Undefined
1008,141,mua,HCX
1009,148,good,HCX
1010,156,good,HCX
1011,155,good,HCX
1012,166,mua,HCX
1013,166,mua,HCX
1014,197,mua,HCX
1015,199,mua,HCX
1016,227,mua,HCX
1017,218,good,HCX
1018,227,mua,HCX
1019,227,mua,HCX
1020,225,good,HCX
1021,226,good,HCX
1022,225,mua,HCX
1023,228,good,HCX
1024,230,mua,HCX
1025,237,mua,HCX
1026,232,good,HCX
1027,263,good,VCX
1028,264,good,VCX
1029,275,good,VCX
1030,278,good,VCX
1031,280,mua,VCX
1032,294,mua,VCX
1033,300,good,VCX
1034,296,good,VCX
1035,301,good,VCX
1036,303,good,VCX
1037,300,good,VCX
1038,300,good,VCX
1039,307,mua,VCX
1040,296,good,VCX
1041,304,good,VCX
1042,296,mua,VCX
1043,313,mua,VCX
1044,319,mua,VCX
1045,318,mua,VCX
1046,325,mua,VCX
1047,323,mua,VCX
1048,327,mua,VCX
1049,331,mua,VCX
1050,326,mua,VCX
1051,331,mua,VCX
1052,328,good,VCX
1053,335,mua,VCX
1054,341,mua,VCX
1055,294,mua,VCX
1056,377,mua,VCX
1057,369,mua,VCX
1058,377,mua,VCX
1059,371,mua,VCX
1060,377,mua,VCX
