ClusterID,Channel,UnitType,UnitArea
389,33,mua,Undefined
391,142,mua,HCX
395,143,mua,HCX
396,144,mua,HCX
397,148,mua,HCX
398,148,mua,HCX
399,148,mua,HCX
401,148,mua,HCX
403,147,mua,HCX
404,148,mua,HCX
406,151,mua,HCX
407,150,mua,HCX
414,150,mua,HCX
415,151,mua,HCX
416,150,mua,HCX
417,152,mua,HCX
418,29,mua,Undefined
419,154,good,HCX
420,153,good,HCX
421,155,mua,HCX
423,154,mua,HCX
425,153,mua,HCX
426,290,mua,VCX
427,157,mua,HCX
428,159,mua,HCX
430,163,mua,HCX
431,7,mua,Undefined
432,169,mua,HCX
433,175,mua,HCX
434,175,mua,HCX
435,10,mua,Undefined
436,180,mua,HCX
437,180,mua,HCX
438,183,mua,HCX
439,183,mua,HCX
441,186,mua,HCX
442,185,mua,HCX
444,186,mua,HCX
445,188,mua,HCX
449,189,good,HCX
451,195,good,HCX
452,191,good,HCX
453,193,mua,HCX
454,192,mua,HCX
455,199,mua,HCX
456,199,mua,HCX
457,203,good,HCX
458,201,good,HCX
460,203,mua,HCX
461,207,good,HCX
462,203,good,HCX
464,207,good,HCX
467,207,mua,HCX
468,205,good,HCX
475,215,mua,HCX
477,217,mua,HCX
483,212,mua,HCX
484,211,mua,HCX
486,212,mua,HCX
487,215,mua,HCX
495,215,mua,HCX
516,219,mua,HCX
522,223,good,HCX
524,224,mua,HCX
526,223,good,HCX
527,223,good,HCX
529,221,mua,HCX
531,220,mua,HCX
533,221,mua,HCX
534,223,good,HCX
535,225,mua,HCX
536,224,good,HCX
537,294,mua,VCX
538,225,good,HCX
540,224,good,HCX
541,225,good,HCX
542,224,mua,HCX
543,227,good,HCX
544,230,good,HCX
545,231,mua,HCX
546,228,good,HCX
547,228,mua,HCX
548,229,good,HCX
549,228,good,HCX
550,231,mua,HCX
551,233,good,HCX
552,232,good,HCX
553,232,good,HCX
554,234,mua,HCX
555,232,good,HCX
556,234,mua,HCX
557,234,good,HCX
558,235,mua,HCX
559,40,mua,Undefined
560,236,good,HCX
564,79,mua,TH
566,236,mua,HCX
567,238,good,HCX
568,12,good,Undefined
569,243,good,HCX
570,32,mua,Undefined
573,243,good,HCX
574,242,good,HCX
575,32,mua,Undefined
576,240,good,HCX
578,247,good,HCX
579,12,mua,Undefined
580,245,good,HCX
581,263,good,VCX
582,245,good,HCX
584,244,good,HCX
586,12,good,Undefined
588,250,mua,HCX
589,250,mua,HCX
590,12,mua,Undefined
592,248,good,HCX
593,250,good,HCX
597,254,good,VCX
600,252,good,VCX
601,253,mua,VCX
602,253,good,VCX
604,255,good,VCX
605,254,good,VCX
606,255,good,VCX
607,255,good,VCX
609,255,good,VCX
611,252,good,VCX
612,257,mua,VCX
613,259,good,VCX
614,258,good,VCX
615,258,good,VCX
616,258,good,VCX
618,261,mua,VCX
620,12,mua,Undefined
621,257,mua,VCX
626,256,good,VCX
628,257,good,VCX
631,263,mua,VCX
634,263,mua,VCX
636,289,good,VCX
638,263,mua,VCX
639,263,mua,VCX
644,263,mua,VCX
646,267,mua,VCX
647,266,mua,VCX
648,265,mua,VCX
649,263,good,VCX
651,265,good,VCX
654,266,mua,VCX
657,264,mua,VCX
658,267,good,VCX
659,270,mua,VCX
668,271,good,VCX
669,271,mua,VCX
670,270,mua,VCX
675,276,mua,VCX
678,272,mua,VCX
680,275,mua,VCX
681,277,mua,VCX
682,289,mua,VCX
689,276,mua,VCX
690,279,good,VCX
691,279,good,VCX
692,281,good,VCX
693,281,good,VCX
694,282,mua,VCX
698,283,good,VCX
701,280,mua,VCX
703,284,good,VCX
704,280,good,VCX
706,290,mua,VCX
708,286,good,VCX
710,287,good,VCX
711,288,good,VCX
714,288,good,VCX
719,289,mua,VCX
723,291,good,VCX
727,292,good,VCX
735,292,mua,VCX
738,298,mua,VCX
745,292,mua,VCX
749,290,mua,VCX
750,300,mua,VCX
751,299,mua,VCX
753,299,mua,VCX
754,303,mua,VCX
757,303,good,VCX
760,301,mua,VCX
762,302,mua,VCX
763,300,mua,VCX
764,304,mua,VCX
766,305,mua,VCX
768,305,mua,VCX
769,305,good,VCX
770,307,mua,VCX
771,304,mua,VCX
772,309,mua,VCX
773,311,mua,VCX
774,308,mua,VCX
775,309,mua,VCX
778,308,mua,VCX
779,308,good,VCX
780,308,mua,VCX
787,313,mua,VCX
788,310,mua,VCX
789,315,mua,VCX
790,312,mua,VCX
791,12,mua,Undefined
792,319,mua,VCX
796,319,mua,VCX
798,323,mua,VCX
799,26,mua,Undefined
801,323,good,VCX
802,321,mua,VCX
803,12,mua,Undefined
804,326,mua,VCX
806,323,mua,VCX
810,325,mua,VCX
816,327,good,VCX
817,329,mua,VCX
819,331,mua,VCX
826,338,mua,VCX
827,338,good,VCX
828,338,mua,VCX
829,5,mua,Undefined
831,343,mua,VCX
833,12,mua,Undefined
835,12,mua,Undefined
836,289,mua,VCX
837,290,mua,VCX
838,346,mua,VCX
839,41,mua,TH
840,347,mua,VCX
841,12,mua,Undefined
842,5,mua,Undefined
844,41,mua,TH
845,24,mua,Undefined
846,349,mua,VCX
847,351,mua,VCX
848,348,mua,VCX
849,30,mua,Undefined
850,350,mua,VCX
851,351,mua,VCX
852,351,mua,VCX
854,350,mua,VCX
855,5,mua,Undefined
856,14,mua,Undefined
857,363,mua,VCX
858,352,mua,VCX
859,363,mua,VCX
860,77,mua,TH
861,353,mua,VCX
862,45,mua,TH
866,289,mua,VCX
867,12,mua,Undefined
868,365,mua,VCX
869,367,mua,VCX
870,364,mua,VCX
871,357,mua,VCX
872,367,mua,VCX
873,367,mua,VCX
874,357,mua,VCX
875,367,mua,VCX
877,365,mua,VCX
878,289,mua,VCX
879,367,mua,VCX
880,360,mua,VCX
881,367,mua,VCX
882,366,mua,VCX
883,362,mua,VCX
885,367,mua,VCX
886,367,mua,VCX
887,12,mua,Undefined
888,368,mua,VCX
889,290,good,VCX
890,369,mua,VCX
891,9,mua,Undefined
892,81,mua,TH
893,369,mua,VCX
894,367,mua,VCX
895,4,good,Undefined
896,8,mua,Undefined
897,7,good,Undefined
898,12,mua,Undefined
899,9,good,Undefined
900,13,good,Undefined
901,22,mua,Undefined
902,22,good,Undefined
903,17,good,Undefined
904,26,good,Undefined
905,25,good,Undefined
906,33,good,Undefined
907,38,mua,Undefined
908,33,mua,Undefined
909,35,good,Undefined
910,41,mua,TH
911,40,good,Undefined
912,40,good,Undefined
913,43,good,TH
914,42,mua,TH
915,44,mua,TH
916,48,mua,TH
917,49,good,TH
918,53,good,TH
919,58,good,TH
920,54,good,TH
921,58,mua,TH
922,56,good,TH
923,63,mua,TH
924,64,good,TH
925,64,good,TH
926,68,good,TH
927,67,good,TH
928,73,good,TH
929,71,good,TH
930,75,mua,TH
931,79,good,TH
932,80,mua,TH
933,83,good,TH
934,85,good,TH
935,89,mua,TH
936,88,good,TH
937,88,good,TH
938,96,good,TH
939,98,good,TH
940,97,good,TH
941,104,good,TH
942,105,good,TH
943,128,good,Undefined
944,127,mua,Undefined
945,129,good,Undefined
946,133,mua,Undefined
947,137,good,HCX
948,137,mua,HCX
949,142,good,HCX
950,150,mua,HCX
951,150,mua,HCX
952,154,mua,HCX
953,187,good,HCX
954,189,good,HCX
955,191,mua,HCX
956,205,mua,HCX
957,207,mua,HCX
958,205,good,HCX
959,218,mua,HCX
960,215,good,HCX
961,216,mua,HCX
962,238,mua,HCX
963,32,mua,Undefined
964,242,mua,HCX
965,251,good,VCX
966,256,good,VCX
967,255,good,VCX
968,254,good,VCX
969,255,good,VCX
970,263,good,VCX
971,258,good,VCX
972,259,good,VCX
973,263,mua,VCX
974,263,good,VCX
975,260,good,VCX
976,269,good,VCX
977,272,good,VCX
978,275,good,VCX
979,278,good,VCX
980,288,good,VCX
981,289,good,VCX
982,295,mua,VCX
983,292,good,VCX
984,300,good,VCX
985,307,mua,VCX
986,311,mua,VCX
987,313,good,VCX
988,314,good,VCX
989,316,mua,VCX
990,319,mua,VCX
991,327,mua,VCX
992,325,good,VCX
993,367,mua,VCX
994,332,mua,VCX
995,341,mua,VCX
996,342,mua,VCX
997,353,mua,VCX
998,12,mua,Undefined
999,360,mua,VCX
