ClusterID,Channel,UnitType,UnitArea
536,148,mua,Undefined
537,150,mua,Undefined
539,352,mua,Undefined
540,150,mua,Undefined
541,150,mua,Undefined
542,145,mua,Undefined
543,15,mua,Undefined
544,15,mua,Undefined
545,355,mua,Undefined
546,353,mua,Undefined
547,354,mua,Undefined
548,352,mua,Undefined
549,358,mua,Undefined
550,358,mua,Undefined
551,23,mua,Undefined
552,359,mua,Undefined
554,360,mua,Undefined
555,26,mua,Undefined
556,363,mua,Undefined
557,362,mua,Undefined
558,362,mua,Undefined
559,364,mua,Undefined
560,366,mua,Undefined
561,150,mua,Undefined
562,19,mua,Undefined
563,17,mua,Undefined
564,367,mua,Undefined
566,371,mua,Undefined
567,371,mua,Undefined
568,370,mua,Undefined
569,368,mua,Undefined
570,373,mua,Undefined
571,373,mua,Undefined
572,4,mua,Undefined
573,8,good,Undefined
574,8,good,Undefined
575,16,mua,Undefined
576,9,mua,Undefined
577,17,good,Undefined
578,20,mua,Undefined
579,35,mua,Undefined
580,24,good,Undefined
581,27,mua,Undefined
582,23,good,Undefined
583,27,good,Undefined
584,28,mua,Undefined
585,34,mua,Undefined
586,34,mua,Undefined
587,33,mua,Undefined
588,37,good,Undefined
589,38,good,Undefined
590,50,mua,Undefined
591,150,mua,Undefined
592,81,mua,Undefined
593,102,mua,Undefined
594,119,mua,Undefined
595,109,mua,Undefined
596,121,good,Undefined
597,136,mua,Undefined
598,136,good,Undefined
599,145,mua,Undefined
600,143,mua,Undefined
601,144,good,Undefined
602,146,mua,Undefined
603,146,mua,Undefined
604,150,good,Undefined
605,150,mua,Undefined
606,155,mua,Undefined
607,170,mua,Undefined
608,166,mua,Undefined
609,175,good,Undefined
610,181,mua,Undefined
611,147,mua,Undefined
612,195,good,Undefined
613,211,mua,Undefined
614,225,good,Undefined
615,225,good,Undefined
616,232,mua,Undefined
617,249,good,Undefined
618,267,mua,Undefined
619,30,mua,Undefined
620,150,mua,Undefined
621,289,mua,Undefined
622,282,mua,Undefined
623,293,good,Undefined
624,301,good,Undefined
625,298,mua,Undefined
626,297,mua,Undefined
627,301,good,Undefined
628,301,mua,Undefined
629,319,mua,Undefined
630,323,mua,Undefined
631,325,mua,Undefined
632,324,mua,Undefined
633,333,good,Undefined
634,337,mua,Undefined
635,340,mua,Undefined
636,345,mua,Undefined
637,349,mua,Undefined
638,351,mua,Undefined
639,363,mua,Undefined
