TimeStamp,Speed,EyeArea
0.0000,NaN,NaN
0.0167,9.2396,NaN
0.0333,8.9962,NaN
0.0500,8.7735,NaN
0.0667,8.5425,NaN
0.0833,8.3443,NaN
0.1000,8.2377,NaN
0.1167,8.2348,NaN
0.1333,8.2888,NaN
0.1500,8.3492,NaN
0.1667,8.3664,NaN
0.1833,8.2747,NaN
0.2000,8.0644,NaN
0.2167,7.7385,NaN
0.2333,7.2849,NaN
0.2500,6.7682,NaN
0.2667,6.1938,NaN
0.2833,5.6653,NaN
0.3000,5.2345,NaN
0.3167,4.9664,NaN
0.3333,4.9316,NaN
0.3500,5.1608,NaN
0.3667,5.6314,NaN
0.3833,6.2383,NaN
0.4000,6.9355,NaN
0.4167,7.6187,NaN
0.4333,8.2439,NaN
0.4500,8.9208,NaN
0.4667,9.5286,NaN
0.4833,10.0085,NaN
0.5000,10.3971,NaN
0.5167,10.6627,NaN
0.5333,10.8379,NaN
0.5500,10.9146,NaN
0.5667,10.9085,NaN
0.5833,10.8112,NaN
0.6000,10.5875,NaN
0.6167,10.2782,NaN
0.6333,9.9525,NaN
0.6500,9.7153,NaN
0.6667,9.6294,NaN
0.6833,9.7612,NaN
0.7000,10.0928,NaN
0.7167,10.5039,NaN
0.7333,10.8713,NaN
0.7500,11.0401,NaN
0.7667,10.9492,NaN
0.7833,10.6225,NaN
0.8000,10.0634,NaN
0.8167,9.3756,NaN
0.8333,8.5629,NaN
0.8500,7.7694,NaN
0.8667,7.1490,NaN
0.8833,6.7703,NaN
0.9000,6.6056,NaN
0.9167,6.6390,NaN
0.9333,6.8094,NaN
0.9500,7.0407,NaN
0.9667,7.2559,NaN
0.9833,7.3927,NaN
1.0000,7.4275,NaN
1.0167,7.3354,NaN
1.0333,7.0870,NaN
1.0500,6.6784,NaN
1.0667,6.0927,NaN
1.0833,5.3563,NaN
1.1000,4.5881,NaN
1.1167,3.8373,NaN
1.1333,3.2681,NaN
1.1500,2.9871,NaN
1.1667,2.9722,NaN
1.1833,3.2283,NaN
1.2000,3.6841,NaN
1.2167,4.2420,NaN
1.2333,4.8004,NaN
1.2500,5.2452,NaN
1.2667,5.5583,NaN
1.2833,5.7322,NaN
1.3000,5.8226,NaN
1.3167,5.9131,NaN
1.3333,6.0514,NaN
1.3500,6.2586,NaN
1.3667,6.5588,NaN
