ClusterID,Channel,UnitType,UnitArea
688,91,mua,TH
689,75,mua,TH
690,343,mua,Undefined
691,53,mua,TH
692,75,mua,TH
693,343,mua,Undefined
694,95,mua,TH
695,345,mua,Undefined
696,344,mua,Undefined
697,351,mua,Undefined
698,351,mua,Undefined
699,79,mua,TH
700,355,mua,Undefined
701,91,mua,TH
703,59,mua,TH
705,359,mua,Undefined
706,89,mua,TH
707,358,mua,Undefined
708,222,mua,HCX
709,356,mua,Undefined
710,24,mua,Undefined
712,87,mua,TH
713,361,mua,Undefined
714,75,mua,TH
715,363,mua,Undefined
716,362,mua,Undefined
717,75,mua,TH
718,362,mua,Undefined
719,75,mua,TH
720,360,mua,Undefined
721,367,mua,Undefined
723,67,mua,TH
724,365,mua,Undefined
725,364,mua,Undefined
726,366,mua,Undefined
727,366,mua,Undefined
728,221,mua,HCX
729,85,mua,TH
730,1,good,Undefined
731,6,mua,Undefined
732,6,mua,Undefined
733,16,mua,Undefined
734,10,mua,Undefined
735,15,mua,Undefined
736,18,mua,Undefined
737,25,mua,Undefined
738,21,mua,Undefined
739,22,good,Undefined
740,34,mua,Undefined
741,39,good,Undefined
742,43,good,Undefined
743,49,good,Undefined
744,58,good,TH
745,57,good,TH
746,57,good,TH
747,59,good,TH
748,67,good,TH
749,66,good,TH
750,71,good,TH
751,75,good,TH
752,75,good,TH
753,75,good,TH
754,83,good,TH
755,79,good,TH
756,81,mua,TH
757,87,good,TH
758,89,good,TH
759,94,good,TH
760,97,good,TH
761,94,good,TH
762,94,good,TH
763,103,good,TH
764,102,good,TH
765,105,good,TH
766,133,mua,Undefined
767,130,good,Undefined
768,134,mua,Undefined
769,133,good,Undefined
770,138,good,Undefined
771,143,good,HCX
772,150,good,HCX
773,151,good,HCX
774,154,mua,HCX
775,190,mua,HCX
776,188,mua,HCX
777,194,good,HCX
778,221,mua,HCX
779,211,good,HCX
780,207,mua,HCX
781,221,good,HCX
782,221,mua,HCX
783,220,mua,HCX
784,220,mua,HCX
785,222,mua,HCX
786,226,mua,HCX
787,237,good,HCX
788,234,mua,HCX
789,238,good,HCX
790,240,good,HCX
791,252,mua,HCX
792,256,good,HCX
793,260,good,HCX
794,263,good,Undefined
795,264,good,Undefined
796,264,good,Undefined
797,261,good,Undefined
798,264,good,Undefined
799,79,good,TH
800,274,good,Undefined
801,87,mua,TH
802,313,mua,Undefined
803,327,mua,Undefined
804,352,mua,Undefined
805,361,mua,Undefined
